Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	AverageQcVals	StdQcVals	MaxQcVals	MinQcVals	LossPi	DeltaLossPi	LossV	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
88	4.071183	2.1554468	9.696693	-0.59942967	3.0899072	0.5159466	4.4115334	2.1674109	82.06383	19911.254	4.2990985	3.330198	3.0899072	0.5159466	4.4115334	2.1674109	19911.254	4.2990985	3.330198	5623.0	3.749968	0.9404583	-0.18873331	0.047201723	-0.13439438	-0.26893637	4.3123536	0.20026809	4.575659	3.8987389	41.625	6.130361080169678	0.7874860553515137	2.2902799	1.2974193	6.7509055	-0.3148258	83.937485	11.636193	100.0	54.0	-515.642	82.58508	540.1675	-525.11316	-0.00083714724	-0.0018158872	0.06861767	-0.007244803	0.83717376	0.07919259	0.097	1.0	237.85475492477417	356000
89	3.9715192	2.2739232	9.172553	0.25136685	3.0869997	0.552532	4.610191	2.1838632	81.78723	20056.342	4.302252	3.3260932	3.0869997	0.552532	4.610191	2.1838632	20056.342	4.302252	3.3260932	5670.0	3.753583	0.9402985	-0.18790737	0.035292313	-0.12543656	-0.23245065	4.0046406	0.21605936	4.39282	3.7607698	41.5	6.171360969543457	0.7903809495088657	2.275415	1.4091157	6.9869013	-0.036543123	84.22216	11.591255	100.0	50.0	-507.89102	143.57689	545.5717	-530.35724	-0.0008407086	-0.0013503414	0.07894963	-0.0048621586	0.8407435	0.06635097	0.06425	1.0	240.46789526939392	360000
90	4.9386597	1.964432	9.804	0.8073714	2.9762897	0.43996382	4.2243986	2.0019608	82.82609	20193.25	4.3052063	3.3212583	2.9762897	0.43996382	4.2243986	2.0019608	20193.25	4.3052063	3.3212583	5716.0	3.7570922	0.9401316	-0.19558167	0.043571286	-0.12163453	-0.24836482	3.959682	0.24351393	4.299729	3.5883303	41.375	6.212363243103027	0.7932568414324245	2.6605153	1.3824207	7.216328	0.018994816	84.8054	11.474636	100.0	46.0	-522.8449	100.79547	550.96124	-535.587	-0.000828024	-0.00073863147	0.07543489	-0.008941683	0.828017	0.052257605	0.0315	1.0	242.9735209941864	364000
91	4.3961315	1.7447892	8.2628145	0.89068955	3.0123596	0.4504749	4.149184	1.9488888	81.145836	20337.844	4.308305	3.3166738	3.0123596	0.4504749	4.149184	1.9488888	20337.844	4.308305	3.3166738	5764.0	3.760724	0.93998694	-0.21407658	0.04090445	-0.11815059	-0.25346562	4.0907874	0.29613072	4.483501	3.5181608	41.75	6.253240585327148	0.7961051379194374	2.5225058	1.2277699	6.531488	0.074388795	84.47555	11.661727	100.0	52.0	-525.06335	122.80609	556.3318	-540.79834	-0.00083035696	-0.004146305	0.06893617	-0.005402983	0.83030325	0.04654594	0.019000001	1.0	245.51328563690186	368000
92	4.1618495	1.601111	8.32386	0.7166131	2.9316623	0.35477054	3.7228112	2.1890755	79.104164	20478.562	4.3112993	3.31154	2.9316623	0.35477054	3.7228112	2.1890755	20478.562	4.3112993	3.31154	5812.0	3.7643256	0.9398448	-0.16215587	0.041513473	-0.102129884	-0.25034592	3.9783776	0.24872299	4.428729	3.7209396	40.75	6.294057369232178	0.7989306971134927	2.4342678	1.1596042	6.227645	-0.3385191	84.466934	11.79367	100.0	53.0	-511.79413	177.85951	561.68896	-545.9961	-0.0008296035	-0.0028543985	0.046795864	-0.0040050987	0.8296691	0.034193285	0.00725	1.0	248.0245041847229	372000
93	4.5225563	2.680786	15.259887	0.41657865	3.20177	1.8174316	15.184815	1.9902744	80.083336	20632.248	4.3145466	3.3085709	3.20177	1.8174316	15.184815	1.9902744	20632.248	4.3145466	3.3085709	5860.0	3.7678976	0.93970495	-0.14733312	0.02093204	-0.111689985	-0.18478294	3.934579	0.2970225	4.27937	3.5688858	40.625	6.3347272872924805	0.801727923059495	2.5559492	1.4879612	9.125834	-0.025859736	84.44978	11.679323	100.0	52.0	-525.8004	157.15833	567.0469	-551.1946	-0.0008310452	-0.0041773254	0.10930566	-0.026399603	0.83093244	0.02307331	0.00175	1.0	250.5871820449829	376000
94	4.7593164	1.9182235	11.2450905	0.023012578	2.790495	0.51635236	4.7630105	2.0104294	81.34042	20763.402	4.3172984	3.302593	2.790495	0.51635236	4.7630105	2.0104294	20763.402	4.3172984	3.302593	5907.0	3.771367	0.9395578	-0.054540414	0.025090368	-0.012512158	-0.09561089	3.127212	0.2485274	3.5197024	2.7444534	34.625	6.375603675842285	0.8045213123490993	2.7039726	1.3280604	8.097654	-0.05238134	84.82585	11.751065	100.0	54.0	-543.9389	102.41577	572.3355	-556.3239	-0.0008243844	-0.056111936	0.07059972	-0.0077014016	0.824461	-0.018339574	0.297	79.0	253.3563368320465	380000
95	4.262195	2.8226495	13.811217	0.2696981	2.961536	0.50391483	4.5586658	2.1206036	79.36735	20908.518	4.3203235	3.2978735	2.961536	0.50391483	4.5586658	2.1206036	20908.518	4.3203235	3.2978735	5956.0	3.7749548	0.9394322	-0.05889674	0.040268578	-0.0067783035	-0.11749026	3.2140803	0.21495596	3.6051674	2.8564253	34.75	6.41616678237915	0.8072756445101353	2.558088	1.7249525	9.9568815	-0.23472995	84.8183	10.411104	100.0	58.0	-539.69385	142.37988	577.6095	-561.43896	-0.000837367	-0.005813498	0.1039968	-0.022992687	0.8373095	0.036482017	0.001	2.0	255.89720797538757	384000
96	4.3749986	2.0024333	11.492555	1.1125333	2.7843904	0.35179228	3.4791074	2.1197205	80.333336	21042.168	4.3230906	3.2919538	2.7843904	0.35179228	3.4791074	2.1197205	21042.168	4.3230906	3.2919538	6004.0	3.7784407	0.9392991	-0.07445103	0.03352624	-0.012605074	-0.11174697	3.1905904	0.31893522	3.5553303	2.8120904	34.875	6.456666469573975	0.8100083527424112	2.539016	1.299971	8.397053	0.11893635	85.49147	10.355273	100.0	57.0	-538.10895	165.83559	582.88275	-566.5538	-0.0008237455	-0.0023974562	0.07041566	-0.006382065	0.8238043	0.025752936	0.0	1.0	258.39649271965027	388000
97	3.851789	1.8788624	9.051972	0.6710642	2.955971	0.51335776	4.2485595	1.987021	77.55102	21187.01	4.32607	3.2873561	2.955971	0.51335776	4.2485595	1.987021	21187.01	4.32607	3.2873561	6053.0	3.7819707	0.93917763	-0.05840639	0.03957506	0.0019833378	-0.11200642	3.2223544	0.2564452	3.7527008	2.8450031	34.75	6.4968976974487305	0.8127060282578575	2.300778	1.2345611	6.8707633	0.009840302	85.29331	10.181852	100.0	56.0	-534.5803	191.33078	588.1646	-571.67694	-0.0008353889	-0.0069472296	0.061135538	-0.0073729735	0.83522356	0.03888069	0.0012500001	1.0	260.90940117836	392000
98	3.3760717	1.8932796	10.088824	0.60329396	2.9311988	0.63320094	4.855712	2.041091	75.52941	21336.502	4.329123	3.2825387	2.9311988	0.63320094	4.855712	2.041091	21336.502	4.329123	3.2825387	6104.0	3.7856145	0.9390769	-0.06026724	0.038840227	-0.013712583	-0.114716895	3.2233388	0.2698327	3.6501017	2.802865	34.625	6.537107467651367	0.8153856246667486	2.0920439	1.1441246	7.322949	-0.010989696	85.89603	10.212026	100.0	56.0	-544.0429	183.6054	593.44574	-576.7996	-0.0008277558	-0.0045041754	0.0629095	-0.0053261016	0.8277703	0.042236738	0.0055	1.0	263.456139087677	396000
99	3.5506074	1.4735166	6.3736234	-0.29225367	2.8964365	0.4737321	4.406595	2.0128965	75.666664	21484.219	4.3321195	3.2775314	2.8964365	0.4737321	4.406595	2.0128965	21484.219	4.3321195	3.2775314	6155.0	3.789228	0.9389779	-0.0411367	0.03484286	-0.003671203	-0.09393433	3.3138506	0.42299882	3.8134027	2.8433065	34.375	6.577274799346924	0.8180459871149753	2.0974665	0.99416316	5.4809513	-0.30214232	85.92136	10.283889	100.0	57.0	-561.6036	130.30328	598.72906	-581.92426	-0.0008267127	-0.0032091043	0.071254	-0.010133815	0.8266503	0.040509686	0.00625	1.0	265.9838433265686	400000
100	4.008796	1.5190154	7.634708	1.035537	2.7924628	0.39599273	3.5568166	1.9891124	76.34	21625.002	4.334956	3.2720535	2.7924628	0.39599273	3.5568166	1.9891124	21625.002	4.334956	3.2720535	6205.0	3.7927418	0.93887126	-0.07714404	0.025392033	-0.036695477	-0.11125811	3.3228047	0.29142085	3.6782231	2.96143	34.75	6.617366313934326	0.8206851763115665	2.326832	1.0315139	5.5539036	0.1002318	86.26726	10.273824	100.0	59.0	-556.42444	185.95369	604.014	-587.0505	-0.000815548	-0.002875669	0.05752062	-0.0071669603	0.81550837	0.038052656	0.0085	1.0	268.5012984275818	404000
101	4.1202908	2.5708787	12.717094	0.016621063	2.984079	0.50316733	4.1231403	2.09649	75.960785	21777.19	4.3380017	3.2678857	2.984079	0.50316733	4.1231403	2.09649	21777.19	4.3380017	3.2678857	6256.0	3.7962968	0.93877554	-0.05513058	0.023214538	-0.023424631	-0.08537292	3.2329812	0.25889736	3.5986047	2.8104486	34.5	6.657266616821289	0.8232959503564472	2.4073296	1.4959127	8.684964	-0.07947683	85.452515	10.389974	100.0	53.0	-550.5079	205.80092	609.2792	-592.1576	-0.00083179213	-0.004583774	0.09542519	-0.022692934	0.8319204	0.036879588	0.01175	1.0	271.0466344356537	408000
102	3.9673426	1.5942076	7.339317	1.1852272	2.7818391	0.3847082	3.6297846	2.2339807	75.86539	21921.846	4.340877	3.2621794	2.7818391	0.3847082	3.6297846	2.2339807	21921.846	4.340877	3.2621794	6308.0	3.7998917	0.9386905	-0.050114788	0.030067237	-0.017999137	-0.09585613	3.286661	0.32852277	3.769998	2.8174553	34.5	6.6972432136535645	0.8258960708384802	2.3211498	1.1193993	5.5503573	0.061278977	86.33913	10.294223	100.0	53.0	-562.28143	198.2547	614.54895	-597.26917	-0.00081691425	-0.0025018305	0.064439796	-0.009439702	0.8169482	0.03184523	0.005	1.0	273.56471061706543	412000
103	4.295304	2.32964	10.462856	-0.06299246	2.9096744	0.7437145	6.972285	1.9566326	75.13461	22073.148	4.3438644	3.2575486	2.9096744	0.7437145	6.972285	1.9566326	22073.148	4.3438644	3.2575486	6360.0	3.803457	0.93860686	-0.0646228	0.024748648	-0.02197511	-0.098137565	3.2800803	0.32323748	3.6992602	2.692287	34.625	6.7370405197143555	0.8284691594107803	2.5988135	1.4626029	10.492136	0.05167324	85.89984	10.398014	100.0	57.0	-553.7169	230.128	619.80927	-602.3714	-0.000821488	-0.0018955467	0.1454427	-0.059749648	0.82141995	0.024221243	0.002	1.0	276.102077960968	416000
104	3.855549	2.0124953	9.786654	0.2582264	2.9386163	1.0711316	9.852978	1.9870663	74.037735	22228.895	4.346918	3.2531676	2.9386163	1.0711316	9.852978	1.9870663	22228.895	4.346918	3.2531676	6413.0	3.8070612	0.9385336	-0.053995036	0.02852179	0.009617471	-0.097613074	3.0088768	0.23484084	3.587779	2.7780647	34.125	6.7768449783325195	0.8310275511815935	2.4110315	1.3174223	7.0299788	-0.18029383	85.941124	10.552752	100.0	56.0	-567.7237	207.91855	625.04407	-607.44836	-0.00082374364	-0.0018312219	0.096927464	-0.022421611	0.8238078	0.021265872	0.01175	2.0	278.694039106369	420000
105	4.7608886	2.679994	11.636354	0.5535957	2.7513592	0.3951102	4.1102667	1.9724092	76.52	22366.463	4.3495975	3.2476351	2.7513592	0.3951102	4.1102667	1.9724092	22366.463	4.3495975	3.2476351	6463.0	3.810434	0.9384347	0.012220731	0.035876837	0.05111878	-0.052584656	3.0337043	0.2899035	3.4294348	2.4955435	33.5	6.816699028015137	0.8335741193823838	2.7157736	1.5288423	8.334309	-0.028462037	86.11133	10.58035	100.0	53.0	-570.90216	211.21866	630.09863	-612.34534	-0.0008135494	-0.033319503	0.1394541	-0.05772478	0.8135429	-0.07193403	0.16600001	79.0	281.42479491233826	424000
106	4.405522	2.425026	13.120303	0.4902396	2.716141	0.41801715	3.9738393	1.9224429	76.21568	22504.986	4.3522787	3.2418592	2.716141	0.41801715	3.9738393	1.9224429	22504.986	4.3522787	3.2418592	6514.0	3.8138478	0.9383463	0.017620336	0.020814316	0.06380237	-0.0023917118	3.0581186	0.2928223	3.456204	2.622684	33.625	6.8563666343688965	0.8360940328104141	2.694767	1.4816587	8.996701	0.12404379	84.75994	11.532048	100.0	54.0	-566.05334	245.31819	635.04626	-617.13586	-0.0008014925	-0.034946606	0.09729816	-0.0067107296	0.8015528	-0.036883272	0.19575	79.0	284.15011048316956	428000
107	6.015625	3.0339515	13.665607	0.64462215	2.836221	1.6048748	12.791393	1.8169208	81.85107	22640.602	4.354888	3.2376091	2.836221	1.6048748	12.791393	1.8169208	22640.602	4.354888	3.2376091	6561.0	3.81697	0.93822396	0.055340614	0.035516363	0.10032799	-0.00593892	3.3426275	0.27754903	3.7384882	2.9487991	37.25	6.895827770233154	0.8385864060400564	3.4391425	1.8422631	9.407776	0.13234982	83.764046	11.361346	100.0	57.0	-582.10284	209.51277	639.8715	-621.8044	-0.0007878514	-0.032571092	0.21375513	-0.08540945	0.7878374	-0.06083987	0.165	79.0	286.84070587158203	432000
108	5.786223	2.8245404	14.975654	0.8102347	3.1467464	3.0362284	23.001446	1.9666247	81.891304	22786.566	4.357679	3.2353494	3.1467464	3.0362284	23.001446	1.9666247	22786.566	4.357679	3.2353494	6607.0	3.8200042	0.93809456	0.07917954	0.030867988	0.14728226	0.051878616	3.6051452	0.30514377	4.2686706	3.255158	37.75	6.935264587402344	0.8410630345018554	3.3365128	1.673756	9.684196	-0.72387886	82.76549	12.528266	100.0	50.0	-582.54596	218.84265	644.685	-626.461	-0.0007751379	-0.027266024	0.12990442	-0.034888685	0.77514446	-0.064872876	0.2095	79.0	289.602765083313	436000
109	6.897281	2.8326268	13.708823	0.67480564	2.8234763	1.8295329	14.5265465	1.9653187	85.8	22913.623	4.3600936	3.2309113	2.8234763	1.8295329	14.5265465	1.9653187	22913.623	4.3600936	3.2309113	6652.0	3.8229523	0.93795824	0.085455686	0.024297072	0.13010032	0.06139242	3.9644775	0.36941978	4.5814223	3.4687853	40.625	6.975083351135254	0.8435494017265405	3.7985914	1.8475125	10.161588	0.1444901	81.448296	12.313198	100.0	46.0	-601.3046	183.02231	649.4997	-631.11847	-0.00076980516	-0.019283399	0.17267364	-0.030418545	0.76980615	0.018444266	0.07425	28.0	292.214595079422	440000
110	8.057945	3.5428119	14.404534	0.18266645	3.3714583	3.48141	24.310196	1.9806461	89.51163	23058.598	4.362833	3.2299478	3.3714583	3.48141	24.310196	1.9806461	23058.598	4.362833	3.2299478	6695.0	3.8257506	0.9378064	0.15254581	0.032190304	0.19855115	0.10653029	4.955722	0.36947337	5.681197	4.4151225	44.5	7.014836311340332	0.8460175413784833	4.229327	2.070339	10.233973	-0.9696587	80.93661	12.93541	100.0	50.0	-608.8643	180.78024	654.2754	-635.7372	-0.00080037117	-0.020465551	0.25998083	-0.066187136	0.800366	-0.074611716	0.13775	79.0	294.99181747436523	444000
111	8.471361	3.4810262	16.254158	0.953578	3.5042171	3.6769183	23.685604	1.9055877	91.85714	23205.97	4.3655996	3.2297802	3.5042171	3.6769183	23.685604	1.9055877	23205.97	4.3655996	3.2297802	6737.0	3.8284667	0.9376479	3.359943	0.19011721	3.7467494	3.172473	8.553929	3.3604326	15.087746	5.385252	118.875	7.055239200592041	0.8485117426454538	4.634192	2.146408	11.04354	-0.30972886	79.92156	12.97374	100.0	49.0	-586.52466	249.72806	658.97095	-640.2759	-0.00079033896	-0.022959175	0.35633826	-0.036033332	0.79028165	-0.03970136	0.14125	79.0	297.86255526542664	448000
112	7.731911	3.7440712	14.738156	0.26472384	3.762639	2.6198568	12.92713	1.909131	89.204544	23371.527	4.368687	3.2312357	3.762639	2.6198568	12.92713	1.909131	23371.527	4.368687	3.2312357	6781.0	3.8312938	0.93750864	12.988689	0.28921306	13.5100565	12.608348	11.353596	2.5696146	14.327461	7.811106	109.625	7.096398830413818	0.8510380156427924	4.4922442	2.0506668	11.042125	-0.36289942	78.75948	14.188576	100.0	46.0	-613.7748	184.89929	663.76013	-644.9081	-0.00080624456	-0.05265551	0.41046643	-0.1058293	0.80625296	-0.048892602	0.38075	79.0	300.70179319381714	452000
113	8.276047	3.1418016	14.573808	0.22584659	2.895745	1.3003906	8.491783	1.9959469	93.65	23487.357	4.3708344	3.2276154	2.895745	1.3003906	8.491783	1.9959469	23487.357	4.3708344	3.2276154	6821.0	3.833848	0.9373368	12.328579	0.48275432	13.237995	11.80875	10.268112	3.2690704	15.405699	6.0421543	109.0	7.138567924499512	0.8536110962484962	4.5457816	2.0126555	10.565552	-0.2642385	79.16836	12.095378	100.0	44.0	-615.9668	192.3575	668.59607	-649.5867	-0.00078816526	-0.0032597962	0.27672464	-0.054449238	0.7881865	0.0275461	0.0	2.0	303.2787184715271	456000
114	8.457185	3.4444609	14.70938	0.1683639	3.1042626	2.216178	14.743873	1.8927946	92.92683	23614.637	4.3731813	3.225162	3.1042626	2.216178	14.743873	1.8927946	23614.637	4.3731813	3.225162	6862.0	3.8364508	0.93717563	12.040682	0.41722023	12.780732	11.537341	8.866634	2.0651498	11.345857	5.4439983	108.625	7.1805419921875	0.8561572263220443	4.6575556	2.1200602	11.013717	-0.8192398	79.61342	12.236653	100.0	52.0	-613.97675	219.01617	673.46814	-654.3013	-0.0008000417	-0.0006347371	0.25177288	-0.052221578	0.80000806	0.024823172	0.0	2.0	305.8257179260254	460000
115	8.264071	3.1091967	14.60414	0.4301232	2.8042636	1.1412218	6.7525587	1.9405451	92.825	23726.807	4.3752394	3.221125	2.8042636	1.1412218	6.7525587	1.9405451	23726.807	4.3752394	3.221125	6902.0	3.838975	0.93700784	11.915826	0.48648164	12.357626	10.7580185	10.02716	2.8623827	14.604038	6.2413745	108.125	7.2226152420043945	0.858694480051341	4.4359097	1.9878732	10.466938	-0.5723978	79.61831	12.277822	100.0	48.0	-621.1312	199.51094	678.38385	-659.06	-0.000790257	-0.001870404	0.1691135	-0.014706165	0.7901489	0.029516846	0.0	2.0	308.40948462486267	464000
116	9.4100065	3.2792206	14.322665	0.17266108	3.0255468	2.5768864	16.566515	1.8727856	96.625	23847.828	4.377449	3.2183304	3.0255468	2.5768864	16.566515	1.8727856	23847.828	4.377449	3.2183304	6942.0	3.8414845	0.9368421	10.767098	0.512201	11.624374	9.970005	7.793276	2.978344	13.27944	4.0676045	108.125	7.264395713806152	0.861199493503333	4.7213097	2.238862	10.407945	-0.16702443	80.195984	12.274651	100.0	48.0	-623.0667	221.44302	683.31335	-663.83264	-0.0007788269	-0.0018713106	0.1980975	-0.07885501	0.77880275	0.018724691	0.0	1.0	310.956422328949	468000
117	7.2764907	3.8670778	13.788398	0.24261008	3.3187227	2.1014476	13.881506	1.922421	85.59091	23993.854	4.3801003	3.2171967	3.3187227	2.1014476	13.881506	1.922421	23993.854	4.3801003	3.2171967	6986.0	3.8442285	0.93671227	0.32608157	0.038756214	0.37888098	0.26602855	4.8213263	0.35653546	5.4505725	4.3225174	137.0	7.3062052726745605	0.8636918698383245	4.66142	2.2081401	10.484725	-0.4180646	79.795616	12.392119	100.0	49.036156	-596.71967	293.02246	688.18286	-668.5453	-0.0008150842	-0.02818166	0.5406021	-0.2480577	0.81506824	-0.07388377	0.19675	79.0	313.7794795036316	472000
118	8.580394	2.622786	14.252448	1.9749185	2.7417989	0.9780256	6.8885	1.9032321	96.17073	24106.266	4.38213	3.2128837	2.7417989	0.9780256	6.8885	1.9032321	24106.266	4.38213	3.2128837	7027.0	3.84677	0.9365587	0.48922333	0.047031853	0.58025116	0.40715262	3.7865114	0.37924498	4.294868	3.1506567	129.875	7.348423480987549	0.8661941762342833	4.370078	1.8915175	10.210838	0.13992962	79.343704	12.946863	100.0	48.0	-640.2297	194.78426	693.0729	-673.2777	-0.00076344144	-0.0065102614	0.25468516	-0.10431683	0.76343226	0.016697353	0.00125	8.0	316.36861276626587	476000
119	8.29608	2.4042912	13.476538	3.5115724	2.800843	1.5741621	11.712212	1.9235959	96.89744	24215.5	4.3840933	3.2090511	2.800843	1.5741621	11.712212	1.9235959	24215.5	4.3840933	3.2090511	7066.0	3.8491735	0.93639016	-0.06485635	0.037055433	-0.020965446	-0.14301538	5.474542	1.2380592	8.058351	4.3116684	132.625	7.3902668952941895	0.8686601229767547	4.329179	1.828269	9.224088	0.123972856	79.237854	13.20004	100.0	49.0	-616.9239	268.26343	697.8513	-677.8989	-0.00076443516	-0.03717397	0.11068182	-0.015147518	0.7644707	-0.031997774	0.19675	79.0	319.1907000541687	480000
120	8.016832	3.0139985	15.882381	0.044057284	3.272352	3.1805537	22.20333	1.9100852	93.92683	24349.664	4.386493	3.2077017	3.272352	3.1805537	22.20333	1.9100852	24349.664	4.386493	3.2077017	7107.0	3.8516862	0.93624026	11.732485	0.4201217	12.273629	11.086583	11.002377	3.6560457	15.705986	4.7894087	220.125	7.431855201721191	0.871097239507372	4.333361	1.9456805	10.740246	0.12981233	77.688705	14.802733	100.0	43.0	-633.8421	239.64339	702.7915	-682.6814	-0.00075405184	-0.04245244	0.1992195	-0.0623069	0.75407887	-0.01892979	0.32325	79.0	322.0799996852875	484000
121	8.462844	2.4649909	13.658001	1.40031	2.7648597	1.0311185	7.227031	1.9236345	96.45	24460.262	4.388461	3.2037015	2.7648597	1.0311185	7.227031	1.9236345	24460.262	4.388461	3.2037015	7147.0	3.8541238	0.93608385	12.455752	0.5718797	13.385266	11.776731	10.813278	5.3866105	19.261883	4.894226	220.125	7.473833084106445	0.8735433943617608	4.4376025	1.8908494	10.948746	0.1769228	79.13838	12.296434	100.0	53.71047	-621.8972	285.5335	707.775	-687.5077	-0.00076751504	-0.0029532467	0.17559221	-0.042964414	0.76742786	0.027029088	0.0005	2.0	324.6788339614868	488000
122	8.78824	2.8963575	13.796439	0.47200817	2.9572225	1.4624215	8.620461	1.9620576	98.02564	24575.594	4.390504	3.2007806	2.9572225	1.4624215	8.620461	1.9620576	24575.594	4.390504	3.2007806	7186.0	3.8564873	0.93592083	12.936961	0.18705627	13.276393	12.638155	9.956969	1.629195	12.934339	7.15088	220.25	7.515504360198975	0.8759581310974184	4.5930448	1.9800096	9.933446	-0.49080357	79.0622	12.090613	100.0	53.0	-643.38354	247.01949	712.7937	-692.36914	-0.00077420566	-0.0053368704	0.2196703	-0.030251026	0.7741925	0.032107282	0.0012500001	1.0	327.3295614719391	492000
123	8.283587	2.7352746	13.457525	0.9589765	2.8822033	1.4153485	8.668328	2.073482	95.85366	24693.762	4.392587	3.1974313	2.8822033	1.4153485	8.668328	2.073482	24693.762	4.392587	3.1974313	7227.0	3.858958	0.93577623	12.69573	0.23541942	13.019926	12.268172	11.195162	3.66096	18.345898	6.981582	221.625	7.55715799331665	0.8783585018668875	4.394785	1.8790121	10.36232	0.14393257	79.2959	12.492581	100.0	52.0	-640.77124	264.52402	717.83685	-697.2546	-0.0007795431	-0.00094136037	0.2050271	-0.030129392	0.7795949	0.029333135	0.00125	1.0	329.95626974105835	496000
124	8.282223	2.2457478	13.988415	3.3841238	2.4917004	0.3292412	3.1956315	1.9141288	96.975	24793.43	4.3943367	3.19215	2.4917004	0.3292412	3.1956315	1.9141288	24793.43	4.3943367	3.19215	7267.0	3.861355	0.9356251	9.947311	0.36911264	10.600973	9.375569	8.538591	2.3640726	11.86116	5.8675942	223.375	7.5987019538879395	0.8807394103846262	4.252765	1.8341801	9.646944	0.17785962	80.03689	12.471834	100.0	51.0	-638.8491	276.66095	722.91266	-702.17267	-0.00076875417	-0.0015650303	0.17066735	-0.037262745	0.7687658	0.031219197	0.00125	1.0	332.58562326431274	500000
125	9.271889	2.5361648	16.338121	4.232959	3.261453	3.4113584	23.590923	1.88097	99.26316	24917.367	4.396502	3.1908524	3.261453	3.4113584	23.590923	1.88097	24917.367	4.396502	3.1908524	7305.0	3.8636203	0.9354591	6.237361	0.14530572	6.469869	6.0484185	10.487664	2.3224556	15.781793	7.5266314	228.125	7.639636993408203	0.8830727230383654	4.5674295	1.9290271	10.467846	0.05394286	80.24547	12.393475	100.0	51.0	-679.68756	185.46754	727.9999	-707.10254	-0.0007667104	-0.001843004	0.19407935	-0.10002804	0.7667178	0.030935422	0.001	1.0	335.2323830127716	504000
126	8.477779	3.1359522	14.9442425	2.616766	3.1380303	2.7399194	18.916544	1.9703975	93.21951	25046.023	4.398739	3.1889513	3.1380303	2.7399194	18.916544	1.9703975	25046.023	4.398739	3.1889513	7346.0	3.866051	0.9353196	4.2765617	0.35593158	4.7354794	3.889198	20.70454	7.383473	29.119972	8.37937	268.875	7.681045055389404	0.8854203125981915	4.600588	2.1214693	11.22561	0.13206482	80.00628	12.585033	100.0	52.0	-651.3547	280.20142	733.1168	-712.06177	-0.0007717218	-2.8228154e-05	0.21291631	-0.018884946	0.77167475	0.02489718	0.0005	1.0	337.9252779483795	508000
127	8.684416	2.7960594	14.397948	3.6810114	3.7264562	4.551805	26.071936	1.8740878	97.4359	25191.355	4.401252	3.1899905	3.7264562	4.551805	26.071936	1.8740878	25191.355	4.401252	3.1899905	7385.0	3.8683505	0.9351652	0.85558236	0.077232175	0.97275025	0.759614	13.144415	3.0738297	17.697227	9.605543	296.75	7.722720623016357	0.887770324094232	4.6001	1.9874957	10.061946	0.114258975	80.615845	12.417866	100.0	48.0	-653.78845	288.3266	738.244	-717.0314	-0.0007582754	-0.0010649394	0.12909755	-0.020134706	0.7583952	0.022551153	0.00025	1.0	340.608802318573	512000
128	7.8102827	2.7138088	13.744091	1.428907	2.664102	0.79180753	6.29236	1.9136257	95.4	25297.922	4.4030848	3.185735	2.664102	0.79180753	6.29236	1.9136257	25297.922	4.4030848	3.185735	7425.0	3.8706965	0.9350208	3.400857	0.23429446	3.8566606	3.0847523	13.739481	1.1784432	14.930616	12.007508	401.125	7.765408039093018	0.8901642809880319	4.263782	1.8947355	10.229989	0.024863325	80.91391	12.475053	100.0	52.0	-671.52985	245.94217	743.3679	-721.9979	-0.0007614307	0.000485064	0.20407686	-0.036886863	0.7614422	0.01613982	0.00075	2.0	343.38471817970276	516000
129	8.906484	2.5142	15.933567	4.6907725	2.8881793	2.907209	20.568075	1.9245877	97.948715	25410.559	4.405014	3.1826851	2.8881793	2.907209	20.568075	1.9245877	25410.559	4.405014	3.1826851	7464.0	3.8729715	0.93486977	2.0868	0.6503023	2.9176924	0.89902574	11.742279	7.5060577	25.388773	3.0604005	293.125	7.807612895965576	0.8925182727280955	4.487459	1.8812513	10.196546	0.03028519	81.08684	12.7203455	100.0	48.0	-651.8395	302.3995	748.3164	-726.7888	-0.00075518526	-0.02014291	0.12086418	-0.037896752	0.75504977	-0.10701676	0.13849999	79.0	346.28657507896423	520000
130	8.801468	3.1379821	14.919476	1.2274438	3.6339602	3.052623	14.985836	1.8747845	96.55	25555.918	4.4074917	3.1837447	3.6339602	3.052623	14.985836	1.8747845	25555.918	4.4074917	3.1837447	7504.0	3.8752928	0.9348449	1.5169508	0.21236761	1.8414631	1.1719967	4.1715994	1.3641192	7.0986366	2.9678116	173.25	7.849686622619629	0.8948523190658022	4.7245173	2.153018	10.79123	0.0845741	78.30431	14.140592	100.0	46.0	-635.9615	349.2734	753.25354	-731.56836	-0.0007464271	-0.016446564	0.21953812	-0.025544174	0.746442	-0.038132194	0.13250001	79.0	349.1209924221039	524000
