Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	AverageQcVals	StdQcVals	MaxQcVals	MinQcVals	LossPi	DeltaLossPi	LossV	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
241	5.298614	2.8462625	9.37403	1.8380209	1.0	0.0	1.0	1.0	378.66666	2028.0	3.3070679	0.59228975	1.0	0.0	1.0	1.0	2028.0	3.3070679	0.59228975	2028.0	3.3070679	0.59228975	8.7282295	0.110538736	8.850277	8.510116	0.0	0.0	0.0	0.0	500.0	12.29934024810791	1.0898818159685977	1.150142	0.66110915	2.865279	-0.7698399	0.014089171	0.019775553	0.2637595	0.0007373154	0.011720991	0.03585697	0.33424708	-0.017700136	0.0006278083	0.02992466	0.4395883	-0.17950724	-0.6277928	0.106555045	0.37475	1.0	751.2128233909607	968000
242	4.7862887	2.4382663	8.270941	1.6221442	1.0	0.0	1.0	1.0	345.44446	2037.0	3.308991	0.592668	1.0	0.0	1.0	1.0	2037.0	3.308991	0.592668	2037.0	3.308991	0.592668	8.9976845	0.12374314	9.210493	8.76497	0.0	0.0	0.0	0.0	500.0	12.36155891418457	1.0920732430130227	1.2048708	0.9578473	7.3444705	-1.6446192	0.0111703165	0.021242533	0.29939342	0.0	0.011695403	0.03274331	0.27532545	-0.009776533	0.00086011365	0.023151916	0.3605793	-0.096009806	-0.86012065	0.07742828	0.366	1.0	754.2178575992584	972000
243	6.4921713	2.2580986	9.176419	1.9602184	0.875	0.3307189	1.0	0.0	395.875	2044.0	3.3104808	0.5926356	0.875	0.3307189	1.0	0.0	2044.0	3.3104808	0.5926356	2044.0	3.3104808	0.5926356	9.176538	0.1305911	9.407725	8.9782505	0.0	0.0	0.0	0.0	500.0	12.424110412597656	1.0942653022962283	1.1599343	0.81862867	5.047539	-2.5973256	0.0115449885	0.01854189	0.18277857	0.0	0.013618755	0.031987656	0.34880412	-0.004628688	0.0005538203	0.019223634	0.36083055	-0.24226166	-0.553884	0.06600715	0.339	1.0	757.1754183769226	976000
244	7.800107	3.121909	14.666198	3.641732	0.75	0.4330127	1.0	0.0	411.125	2050.0	3.3117537	0.59231436	0.75	0.4330127	1.0	0.0	2050.0	3.3117537	0.59231436	2050.0	3.3117537	0.59231436	9.273503	0.09909711	9.447903	9.158159	0.0	0.0	0.0	0.0	500.0	12.486170768737793	1.096429270320831	1.584822	0.8635639	6.0149813	-1.9645877	0.012659601	0.024791878	0.28642192	0.0	0.018224373	0.03919825	0.41494244	-0.010578066	0.00029455125	0.016528934	0.5146065	-0.24102002	-0.2945907	0.0594651	0.33075	1.0	760.1785366535187	980000
245	6.223677	1.6308457	8.079097	2.7432222	1.0	0.0	1.0	1.0	373.0	2058.0	3.3134453	0.59257126	1.0	0.0	1.0	1.0	2058.0	3.3134453	0.59257126	2058.0	3.3134453	0.59257126	9.292642	0.15669489	9.5024605	8.981409	0.0	0.0	0.0	0.0	500.0	12.546996116638184	1.0985397635764378	1.6744758	1.0185202	9.579423	-1.9127567	0.010592523	0.020662418	0.32772326	0.0	0.019822322	0.038710646	0.32853386	-0.008633763	0.0005039637	0.01804952	0.3041658	-0.14331049	-0.50398225	0.058263287	0.3305	1.0	763.1514775753021	984000
246	5.977531	3.9466069	12.411138	-2.7061572	1.0	0.0	1.0	1.0	386.25	2066.0	3.3151302	0.5928264	1.0	0.0	1.0	1.0	2066.0	3.3151302	0.5928264	2066.0	3.3151302	0.5928264	9.39813	0.16633782	9.63279	9.171363	0.0	0.0	0.0	0.0	500.0	12.608280181884766	1.1006558511682012	1.3717263	0.85783124	4.233018	-3.1034114	0.011620268	0.019416844	0.37352246	0.0	0.014929357	0.032836173	0.35993937	-0.0073908567	0.00053061085	0.013743848	0.36527908	-0.23414735	-0.53066397	0.040466826	0.29225	1.0	766.1446752548218	988000
247	6.1694613	3.1416986	11.150717	2.0599136	1.0	0.0	1.0	1.0	407.75	2074.0	3.3168087	0.5930798	1.0	0.0	1.0	1.0	2074.0	3.3168087	0.5930798	2074.0	3.3168087	0.5930798	9.435089	0.16550688	9.693042	9.165538	0.0	0.0	0.0	0.0	500.0	12.669965744018555	1.1027754406763517	1.5452298	1.0078942	5.7680845	-1.113297	0.011762819	0.02234137	0.28226843	0.0	0.02351982	0.04429657	0.4394105	-0.0035770237	0.00067236554	0.009437809	0.35234362	-0.13876401	-0.67230666	0.02763497	0.25175	1.0	769.1348252296448	992000
248	5.2964716	3.3241093	11.882351	0.1624419	1.0	0.0	1.0	1.0	352.6	2084.0	3.3188977	0.5935631	1.0	0.0	1.0	1.0	2084.0	3.3188977	0.5935631	2084.0	3.3188977	0.5935631	9.515184	0.15957752	9.771823	9.247308	0.0	0.0	0.0	0.0	500.0	12.732002258300781	1.104896706980656	1.1993257	0.89982176	5.143834	-4.303571	0.0164253	0.03542507	0.48651147	0.0	0.015650416	0.03891869	0.38128677	-0.008408248	0.00019014999	0.01614125	0.38814774	-0.1779981	-0.19019753	0.03987298	0.28899997	1.0	772.1178164482117	996000
249	7.24229	3.1684818	11.33293	2.871976	1.0	0.0	1.0	1.0	407.25	2092.0	3.3205616	0.5938121	1.0	0.0	1.0	1.0	2092.0	3.3205616	0.5938121	2092.0	3.3205616	0.5938121	9.529732	0.14429952	9.79763	9.341595	0.0	0.0	0.0	0.0	500.0	12.794343948364258	1.1070180216096843	1.4154346	0.88451767	6.647369	-1.8066461	0.01098221	0.026361208	0.46215332	0.0	0.024202518	0.042383254	0.40514475	-0.011811703	0.0006689555	0.0150617	0.2904371	-0.09960662	-0.66893935	0.042830106	0.30975002	1.0	775.1081836223602	1000000
250	5.231391	3.2736993	11.391789	1.5612975	0.875	0.3307189	1.0	0.0	401.625	2099.0	3.3220124	0.5937765	0.875	0.3307189	1.0	0.0	2099.0	3.3220124	0.5937765	2099.0	3.3220124	0.5937765	9.558321	0.14850602	9.75141	9.26227	0.0	0.0	0.0	0.0	500.0	12.856949806213379	1.109137948413069	1.6718221	1.0960407	7.550706	-0.7297063	0.01231094	0.020915648	0.36705753	0.0	0.020373773	0.044416126	0.396452	-0.02057603	0.0008244477	0.01787381	0.31751513	-0.1643219	-0.82442707	0.057649598	0.35974997	1.0	778.0965044498444	1004000
251	7.7135363	2.778648	12.217118	4.419139	1.0	0.0	1.0	1.0	407.625	2107.0	3.3236644	0.5940231	1.0	0.0	1.0	1.0	2107.0	3.3236644	0.5940231	2107.0	3.3236644	0.5940231	9.687957	0.14306656	9.946446	9.402721	0.0	0.0	0.0	0.0	500.0	12.9190092086792	1.11122920779969	1.3045789	0.7448808	6.5682225	-1.2280948	0.011061159	0.02339385	0.37152785	0.0	0.02120375	0.034127425	0.2822654	-0.0070278645	0.0006779651	0.012341955	0.39104033	-0.287922	-0.6779588	0.0361344	0.27625	1.0	781.0867111682892	1008000
252	6.9208927	2.9581823	10.129887	2.2113879	1.0	0.0	1.0	1.0	370.625	2115.0	3.3253105	0.594268	1.0	0.0	1.0	1.0	2115.0	3.3253105	0.594268	2115.0	3.3253105	0.594268	9.501461	0.11967757	9.738706	9.366701	0.0	0.0	0.0	0.0	500.0	12.981346130371094	1.1133197299589146	1.4883142	0.90608025	3.4676938	-1.0480905	0.015618471	0.027440114	0.48810333	0.00033257098	0.022548966	0.03830237	0.41967115	-0.003573358	0.00075015676	0.005429213	0.2642423	-0.09699053	-0.75017	0.016074426	0.1785	1.0	784.065886259079	1012000
253	5.038947	3.9554632	11.39914	-1.8631454	0.875	0.3307189	1.0	0.0	396.25	2122.0	3.3267453	0.5942313	0.875	0.3307189	1.0	0.0	2122.0	3.3267453	0.5942313	2122.0	3.3267453	0.5942313	9.629515	0.18608679	9.964734	9.310204	0.0	0.0	0.0	0.0	500.0	13.043925285339355	1.1154083025336614	1.9134724	1.2514582	8.624155	-1.0718234	0.015780082	0.020341419	0.23552483	0.0020132705	0.022897791	0.036465958	0.4243573	0.0033206344	0.00060557015	0.011530957	0.5309231	-0.26258415	-0.60552895	0.040385395	0.2885	3.0	787.0653574466705	1016000
254	4.5877323	3.1775482	10.646343	-0.2529784	1.0	0.0	1.0	1.0	335.33334	2131.0	3.3285835	0.594587	1.0	0.0	1.0	1.0	2131.0	3.3285835	0.594587	2131.0	3.3285835	0.594587	9.907797	0.23689318	10.180071	9.455736	0.0	0.0	0.0	0.0	500.0	13.105939865112305	1.1174681709213703	1.5147727	0.9835137	7.1842346	-1.278405	0.018426334	0.018865922	0.34205937	0.0065904222	0.018535018	0.03941189	0.40197486	-0.0065861046	0.00094046816	0.018913347	0.35943633	-0.10582806	-0.94043636	0.060554296	0.322	1.0	790.0473446846008	1020000
255	6.0144253	3.1162841	10.660892	2.6415029	1.0	0.0	1.0	1.0	379.375	2139.0	3.3302107	0.5948276	1.0	0.0	1.0	1.0	2139.0	3.3302107	0.5948276	2139.0	3.3302107	0.5948276	10.128927	0.24369882	10.486383	9.693604	0.0	0.0	0.0	0.0	500.0	13.168213844299316	1.1195268706207073	1.3580105	0.89217585	3.7654972	-1.8602853	0.01041373	0.019728214	0.24383783	0.0	0.018315151	0.03450574	0.350529	-0.0106936395	0.00094145193	0.017850798	0.2562406	-0.05180674	-0.9414345	0.06345664	0.343	1.0	793.0550246238708	1024000
256	5.679779	3.487564	10.057149	-1.8940077	0.9	0.29999998	1.0	0.0	366.1	2148.0	3.3320343	0.59501386	0.9	0.29999998	1.0	0.0	2148.0	3.3320343	0.59501386	2148.0	3.3320343	0.59501386	10.303179	0.09210612	10.438622	10.141019	0.0	0.0	0.0	0.0	500.0	13.230712890625	1.1215832452550378	1.3824027	1.0619022	7.8057694	-2.367958	0.012176262	0.019621328	0.2818385	0.0	0.019707067	0.042059682	0.40968168	-0.005305648	0.0004765559	0.012461143	0.4101541	-0.1367297	-0.47658736	0.038289614	0.23875001	1.0	796.0419492721558	1028000
257	7.5540724	2.683456	10.916149	3.1916316	1.0	0.0	1.0	1.0	383.375	2156.0	3.3336487	0.59525126	1.0	0.0	1.0	1.0	2156.0	3.3336487	0.59525126	2156.0	3.3336487	0.59525126	10.728218	0.13910317	10.981994	10.556828	0.0	0.0	0.0	0.0	500.0	13.292789459228516	1.1236161261370121	1.5785724	0.9423556	5.943464	-1.7948642	0.010335439	0.025054548	0.34636456	0.0	0.019999456	0.049855158	0.36987343	-0.015643507	0.0008962953	0.011866538	0.30354708	-0.09662086	-0.89621353	0.03685791	0.27925003	1.0	799.0245048999786	1032000
258	7.1130733	2.4192605	10.853754	3.5152178	1.0	0.0	1.0	1.0	356.66666	2165.0	3.3354578	0.59559834	1.0	0.0	1.0	1.0	2165.0	3.3354578	0.59559834	2165.0	3.3354578	0.59559834	10.887091	0.22289553	11.28343	10.533134	0.0	0.0	0.0	0.0	500.0	13.355095863342285	1.1256470097494657	1.7607716	0.86093664	4.9914446	-0.78533053	0.012053718	0.025045622	0.2828629	0.0	0.019586269	0.048017763	0.63142335	-0.0028457642	0.0008095689	0.019211475	0.24678797	-0.050553538	-0.8095952	0.0593897	0.325	1.0	802.0148093700409	1036000
259	7.130259	3.0980756	11.1938	2.9733064	1.0	0.0	1.0	1.0	353.77777	2174.0	3.3372595	0.595943	1.0	0.0	1.0	1.0	2174.0	3.3372595	0.595943	2174.0	3.3372595	0.595943	11.098738	0.2112681	11.39072	10.732613	0.0	0.0	0.0	0.0	500.0	13.417600631713867	1.1276748611704872	1.8096892	0.88938046	4.571015	-1.4674647	0.011544279	0.029165305	0.42330778	0.0	0.017942876	0.03529404	0.30031717	-0.012960166	0.0009315796	0.023398824	0.35155788	-0.11527379	-0.9315748	0.07757929	0.35275	1.0	805.0294597148895	1040000
260	6.8705	2.6962256	10.994783	1.8183196	1.0	0.0	1.0	1.0	343.9	2184.0	3.3392527	0.59655833	1.0	0.0	1.0	1.0	2184.0	3.3392527	0.59655833	2184.0	3.3392527	0.59655833	11.3062935	0.17863323	11.544988	10.944173	0.0	0.0	0.0	0.0	500.0	13.480273246765137	1.1296986954900698	1.9223286	1.0553689	6.914356	-0.7132526	0.010455465	0.024749974	0.29573417	0.0	0.021388838	0.0408498	0.5789903	0.0009012222	0.00065555796	0.025187444	0.3027077	-0.10101021	-0.65562135	0.080651775	0.34225	1.0	808.0227303504944	1044000
261	6.046812	3.4459047	11.95153	1.3569702	1.0	0.0	1.0	1.0	357.1111	2193.0	3.3410387	0.5968971	1.0	0.0	1.0	1.0	2193.0	3.3410387	0.5968971	2193.0	3.3410387	0.5968971	11.71126	0.17005402	11.951393	11.399242	0.0	0.0	0.0	0.0	500.0	13.543089866638184	1.1317177602826551	1.8497093	1.1231809	7.5657797	-2.0614073	0.015020753	0.024723167	0.24959546	0.0	0.013583629	0.033583913	0.2816109	-0.007766485	0.00078749657	0.032207318	0.5215887	-0.18068871	-0.7875006	0.11856662	0.385	1.0	810.9916498661041	1048000
262	6.05035	1.8048742	8.532881	2.512954	1.0	0.0	1.0	1.0	373.5	2201.0	3.3426201	0.5971243	1.0	0.0	1.0	1.0	2201.0	3.3426201	0.5971243	2201.0	3.3426201	0.5971243	12.006456	0.4191142	12.30402	10.959135	0.0	0.0	0.0	0.0	500.0	13.606025695800781	1.133731286816666	1.5657876	1.313813	4.947072	-3.4895666	0.0076950975	0.014162903	0.13645303	0.0	0.019003414	0.040031414	0.6137079	-0.004856944	0.00089924777	0.02871877	0.27388877	-0.14677426	-0.8992638	0.11948295	0.39025	1.0	813.9958243370056	1052000
263	6.7683067	2.372612	10.133813	3.1043766	1.0	0.0	1.0	1.0	367.625	2209.0	3.3441956	0.59734994	1.0	0.0	1.0	1.0	2209.0	3.3441956	0.59734994	2209.0	3.3441956	0.59734994	12.51847	0.28018498	12.904359	11.977633	0.0	0.0	0.0	0.0	500.0	13.669060707092285	1.1357386723043121	1.5779132	0.91957194	3.8187175	-1.3167912	0.010350944	0.019238088	0.17527153	0.0	0.016537232	0.02752009	0.20239274	-0.010794938	0.00074161554	0.024990961	0.23858255	-0.05422402	-0.74161005	0.10175459	0.34725	1.0	816.9920024871826	1056000
264	4.89518	2.9049263	10.846428	2.4715695	1.0	0.0	1.0	1.0	349.125	2217.0	3.3457656	0.5975741	1.0	0.0	1.0	1.0	2217.0	3.3457656	0.5975741	2217.0	3.3457656	0.5975741	13.04025	0.13068317	13.289376	12.861804	0.0	0.0	0.0	0.0	500.0	13.732175827026367	1.137739355503673	1.7650474	0.95307064	3.7813885	-0.8271871	0.008589084	0.019033814	0.25618413	0.0	0.019012125	0.031165555	0.32655504	-0.012083083	0.0011537042	0.024334757	0.38072425	-0.120560154	-1.1537199	0.09935667	0.37849998	1.0	820.0338950157166	1060000
265	6.0389805	3.9124963	12.153468	0.5052794	1.0	0.0	1.0	1.0	349.0	2226.0	3.3475251	0.5979049	1.0	0.0	1.0	1.0	2226.0	3.3475251	0.5979049	2226.0	3.3475251	0.5979049	13.619404	0.17331256	13.96068	13.384113	0.0	0.0	0.0	0.0	500.0	13.795354843139648	1.1397328758507619	1.2600758	0.97783625	3.6933985	-3.9225593	0.01052887	0.021173298	0.3373638	0.0	0.018704312	0.037237477	0.38154843	-0.0036054552	0.00084443577	0.022540417	0.4660778	-0.17211005	-0.84444755	0.08355959	0.33725	1.0	823.0308544635773	1064000
266	6.926263	2.551394	10.864674	3.4104493	1.0	0.0	1.0	1.0	366.25	2234.0	3.3490832	0.5981258	1.0	0.0	1.0	1.0	2234.0	3.3490832	0.5981258	2234.0	3.3490832	0.5981258	13.9526205	0.24015196	14.240412	13.506077	0.0	0.0	0.0	0.0	500.0	13.858582496643066	1.1417188114180339	1.5234525	1.102397	5.167664	-3.1778097	0.009900841	0.018592058	0.14994061	0.0	0.017147679	0.037663385	0.3380161	-0.015977412	0.0008355144	0.019192945	0.41754067	-0.12360528	-0.8354978	0.07524	0.341	1.0	826.0140309333801	1068000
267	7.4844112	3.506625	11.548654	2.792918	1.0	0.0	1.0	1.0	353.0	2242.0	3.3506355	0.59834534	1.0	0.0	1.0	1.0	2242.0	3.3506355	0.59834534	2242.0	3.3506355	0.59834534	14.29408	0.32575804	14.7798195	13.804427	0.0	0.0	0.0	0.0	500.0	13.921846389770508	1.1436968375526915	1.8433686	1.0408072	8.139375	-2.2464256	0.007304571	0.018310232	0.33208787	0.0	0.019863307	0.038917273	0.33004233	-0.0016182661	0.0009797866	0.02237989	0.4509452	-0.08705989	-0.979795	0.07951043	0.3695	1.0	829.0177183151245	1072000
268	8.679327	2.2902272	11.671992	5.2941756	0.875	0.3307189	1.0	0.0	363.25	2249.0	3.3519895	0.5982974	0.875	0.3307189	1.0	0.0	2249.0	3.3519895	0.5982974	2249.0	3.3519895	0.5982974	14.295685	0.68190926	14.962626	12.847773	0.0	0.0	0.0	0.0	500.0	13.98513412475586	1.1456666358389034	1.9891484	1.1004032	8.144015	-0.9310199	0.01121794	0.023986546	0.2522112	0.0	0.0144830225	0.03092218	0.27104655	-0.010463715	0.0008958299	0.016284745	0.31126475	-0.04672502	-0.8958421	0.05975162	0.34275	1.0	831.9966673851013	1076000
269	7.154466	2.3140116	11.845913	3.9154818	1.0	0.0	1.0	1.0	337.9	2259.0	3.3539162	0.5987278	1.0	0.0	1.0	1.0	2259.0	3.3539162	0.5987278	2259.0	3.3539162	0.5987278	13.726887	1.1130288	14.958189	11.76223	0.0	0.0	0.0	0.0	500.0	14.047676086425781	1.1476044846454752	1.8694898	1.1046045	4.282083	-0.9362341	0.009618088	0.023124348	0.37543353	0.0	0.019237457	0.031966835	0.26232353	-0.0075478554	0.0007573161	0.015634757	0.2794708	-0.08850762	-0.75729054	0.04164207	0.29225	1.0	835.0002329349518	1080000
270	7.4732156	3.4954133	12.046772	0.5630733	1.0	0.0	1.0	1.0	341.33334	2268.0	3.355643	0.59904915	1.0	0.0	1.0	1.0	2268.0	3.355643	0.59904915	2268.0	3.355643	0.59904915	13.143335	0.6057073	13.929738	12.356583	0.0	0.0	0.0	0.0	500.0	14.11030387878418	1.1495363667988585	1.8541125	0.98339844	4.515127	-0.94955313	0.016937034	0.030504469	0.32539025	2.5080442e-05	0.018553078	0.042632703	0.38228503	-0.1312773	0.0007460471	0.013833941	0.4278261	-0.086040065	-0.74602056	0.039843384	0.2965	1.0	837.9766147136688	1084000
271	7.7140036	3.0138383	10.486257	1.3135536	1.0	0.0	1.0	1.0	343.5	2276.0	3.3571723	0.5992628	1.0	0.0	1.0	1.0	2276.0	3.3571723	0.5992628	2276.0	3.3571723	0.5992628	13.848356	1.2822908	15.152325	11.571221	0.0	0.0	0.0	0.0	500.0	14.173001289367676	1.1514618266336265	2.1017845	1.0401487	7.2727513	-0.69740516	0.010000684	0.029127536	0.37479198	0.0	0.016301775	0.032738313	0.2680064	-0.004510522	0.00082008855	0.013213555	0.3289766	-0.10416129	-0.8200871	0.041278042	0.304	1.0	840.9722003936768	1088000
272	4.8326864	3.716365	10.668264	-0.8256297	0.9	0.29999998	1.0	0.0	351.9	2285.0	3.3588862	0.5994229	0.9	0.29999998	1.0	0.0	2285.0	3.3588862	0.5994229	2285.0	3.3588862	0.5994229	13.900312	1.3951985	15.497511	11.826009	0.0	0.0	0.0	0.0	500.0	14.235753059387207	1.1533804459041845	2.0419312	1.1888001	6.3925285	-1.0529838	0.009660143	0.019850573	0.2873723	3.7817656e-05	0.016056933	0.03164544	0.28260422	-0.01827085	0.00061783567	0.008600735	0.68808174	-0.39164057	-0.6178286	0.023409305	0.2195	1.0	843.9650535583496	1092000
273	5.4066505	2.97686	11.265991	1.89834	1.0	0.0	1.0	1.0	339.5	2293.0	3.360404	0.5996339	1.0	0.0	1.0	1.0	2293.0	3.360404	0.5996339	2293.0	3.360404	0.5996339	12.987408	0.94485986	15.250414	12.02018	0.0	0.0	0.0	0.0	500.0	14.297941207885742	1.1552735069458433	1.4027412	1.2062789	4.4236197	-1.3730265	0.012029076	0.021526339	0.27358767	0.0008650613	0.016181381	0.03949837	0.6295986	-0.023641467	0.00073335133	0.0055311667	0.41755226	-0.12201877	-0.733338	0.017636387	0.21724999	2.0	846.9499299526215	1096000
274	7.469364	3.7215848	13.5697	1.3532535	1.0	0.0	1.0	1.0	357.375	2301.0	3.3619165	0.59984356	1.0	0.0	1.0	1.0	2301.0	3.3619165	0.59984356	2301.0	3.3619165	0.59984356	14.2679405	1.1074607	15.321267	12.111548	0.0	0.0	0.0	0.0	500.0	14.360223770141602	1.1571612074118895	1.1860278	1.0228595	4.1398196	-2.638268	0.015472887	0.031462308	0.42193186	0.0	0.021374362	0.057388607	0.5784867	-0.013925701	0.000591255	0.01383457	0.6309199	-0.34539413	-0.5912735	0.046485737	0.2835	1.0	849.9311103820801	1100000
275	5.240054	3.9520938	11.265943	-3.8748894	1.0	0.0	1.0	1.0	324.5	2311.0	3.3638	0.6002597	1.0	0.0	1.0	1.0	2311.0	3.3638	0.6002597	2311.0	3.3638	0.6002597	13.953026	1.013915	15.048122	12.487758	0.0	0.0	0.0	0.0	500.0	14.422582626342773	1.15904303569133	1.9796739	1.1213241	6.8851104	-1.3812953	0.011315049	0.025152018	0.29649848	0.0	0.018392041	0.04672823	0.67539334	-0.012996882	0.00077727996	0.014734113	0.55476	-0.207065	-0.7773502	0.042170547	0.3025	1.0	852.9286818504333	1104000
276	6.483636	1.7171787	8.956796	3.9211361	1.0	0.0	1.0	1.0	349.0	2319.0	3.3653007	0.6004661	1.0	0.0	1.0	1.0	2319.0	3.3653007	0.6004661	2319.0	3.3653007	0.6004661	14.32398	0.35250938	14.852361	13.557661	0.0	0.0	0.0	0.0	500.0	14.485003471374512	1.1609186036197678	1.5967693	0.99031734	3.9090166	-1.8480012	0.009302433	0.020758165	0.27215198	0.0	0.013833415	0.02598537	0.19909701	-0.0034308732	0.00085240416	0.011041094	0.32308567	-0.041591577	-0.85241055	0.034214653	0.28125	1.0	855.9306261539459	1108000
277	7.28908	2.6997077	10.968342	2.4793954	1.0	0.0	1.0	1.0	327.55554	2328.0	3.366983	0.60077417	1.0	0.0	1.0	1.0	2328.0	3.366983	0.60077417	2328.0	3.366983	0.60077417	14.127985	0.64609325	14.528225	12.434661	0.0	0.0	0.0	0.0	500.0	14.547472953796387	1.1627875584395744	1.6988153	0.9996746	3.9291663	-2.5347514	0.008736867	0.021088636	0.2895094	0.0	0.014454449	0.044929568	0.57476723	-0.016313374	0.0008500796	0.011139994	0.37562633	-0.07687071	-0.85001135	0.030248845	0.28875	1.0	858.910564661026	1112000
278	5.733054	1.7535375	9.141688	2.8128452	1.0	0.0	1.0	1.0	334.55554	2337.0	3.3686588	0.60108024	1.0	0.0	1.0	1.0	2337.0	3.3686588	0.60108024	2337.0	3.3686588	0.60108024	14.368521	0.17226821	14.561224	14.024476	0.0	0.0	0.0	0.0	500.0	14.609976768493652	1.1646495253577713	1.910522	1.0955968	4.697327	-1.1893275	0.007009638	0.020812295	0.5372689	0.0	0.016340956	0.052913792	0.64287406	-0.007755339	0.0009574257	0.014953086	0.23752151	-0.068349384	-0.9574588	0.04038905	0.33475	1.0	861.9142510890961	1116000
279	7.9282475	1.803265	10.95433	5.1803393	1.0	0.0	1.0	1.0	350.375	2345.0	3.370143	0.60128206	1.0	0.0	1.0	1.0	2345.0	3.370143	0.60128206	2345.0	3.370143	0.60128206	14.072474	0.6337644	14.575691	12.452739	0.0	0.0	0.0	0.0	500.0	14.672506332397461	1.1665043056195645	1.6262822	0.95637226	3.8205488	-0.6285059	0.0099901445	0.023528611	0.2898177	0.0	0.01988237	0.043868784	0.6976913	-0.02090004	0.00088615983	0.014168396	0.32098314	-0.15601392	-0.88616943	0.042849913	0.3225	1.0	864.8919773101807	1120000
280	7.352656	2.8985596	11.857872	2.6510646	1.0	0.0	1.0	1.0	317.22223	2354.0	3.3718064	0.60158443	1.0	0.0	1.0	1.0	2354.0	3.3718064	0.60158443	2354.0	3.3718064	0.60158443	14.058975	0.25739974	14.470887	13.540252	0.0	0.0	0.0	0.0	500.0	14.735051155090332	1.16835164791142	2.09068	1.031411	4.7010245	-0.36177334	0.012222381	0.029219741	0.55056727	0.0	0.016595175	0.0411832	0.42303917	-0.011474043	0.0009846017	0.014999459	0.2592341	-0.084097765	-0.9845836	0.042572018	0.29775	1.0	867.9033527374268	1124000
281	8.654034	3.0162847	12.916251	3.2275355	1.0	0.0	1.0	1.0	347.375	2362.0	3.3732798	0.60178345	1.0	0.0	1.0	1.0	2362.0	3.3732798	0.60178345	2362.0	3.3732798	0.60178345	14.323584	0.24003829	14.605731	13.910792	0.0	0.0	0.0	0.0	500.0	14.797602653503418	1.1701913614295272	2.20827	1.030254	4.519852	-0.61037695	0.010694707	0.024555527	0.31271788	0.0	0.019261617	0.033617597	0.3079899	-0.0018861592	0.0010184924	0.009884823	0.32938865	-0.03240636	-1.0184871	0.035379753	0.275	2.0	870.8965828418732	1128000
282	7.1808195	3.463342	11.594155	2.838937	1.0	0.0	1.0	1.0	308.8	2372.0	3.3751147	0.6021833	1.0	0.0	1.0	1.0	2372.0	3.3751147	0.6021833	2372.0	3.3751147	0.6021833	14.355069	0.8400347	15.255024	12.746121	0.0	0.0	0.0	0.0	500.0	14.860153198242188	1.1720232867333225	2.083068	1.156423	5.534483	-0.9166474	0.013048739	0.03487431	0.5492797	0.0	0.01821183	0.04037016	0.45856532	-0.013935119	0.000767922	0.025456185	0.46921703	-0.13748029	-0.7679306	0.08653309	0.37775	1.0	873.8853120803833	1132000
283	8.785125	2.7072904	11.783836	3.7101243	1.0	0.0	1.0	1.0	346.1111	2381.0	3.3767593	0.60247976	1.0	0.0	1.0	1.0	2381.0	3.3767593	0.60247976	2381.0	3.3767593	0.60247976	14.647884	0.73292506	15.202514	13.1605425	0.0	0.0	0.0	0.0	500.0	14.92269515991211	1.173847267330419	2.0921762	0.9860498	5.3494887	-0.97629523	0.012100578	0.031313546	0.4928665	0.0	0.016485097	0.055094063	0.45283902	-0.011112273	0.0007905867	0.016585581	0.358065	-0.12015397	-0.79058945	0.056056596	0.29525	1.0	876.8826105594635	1136000
284	7.9138937	3.0553448	13.362259	4.1499996	1.0	0.0	1.0	1.0	366.25	2389.0	3.3782163	0.60267407	1.0	0.0	1.0	1.0	2389.0	3.3782163	0.60267407	2389.0	3.3782163	0.60267407	14.643332	1.1281964	15.583314	12.559572	0.0	0.0	0.0	0.0	500.0	14.985222816467285	1.17566320488879	2.3525176	1.4758971	7.613496	-1.2809684	0.010067667	0.021502784	0.29509503	0.0	0.019238787	0.041900232	0.4868995	-0.0029375553	0.00074923807	0.013881462	0.37096733	-0.12939051	-0.74920523	0.043933623	0.28225002	1.0	879.875994682312	1140000
285	6.3244467	3.8695524	11.564325	1.0626006	1.0	0.0	1.0	1.0	345.1111	2398.0	3.3798492	0.6031187	1.0	0.0	1.0	1.0	2398.0	3.3798492	0.6031187	2398.0	3.3798492	0.6031187	14.921402	0.81151927	15.563698	13.108481	0.0	0.0	0.0	0.0	500.0	15.047731399536133	1.1774710304994995	2.0241692	1.1741273	4.677956	-0.7524468	0.011212583	0.021056738	0.30769855	0.0	0.021598129	0.042695273	0.35221374	-0.022618234	0.00084203295	0.008205472	0.40273464	-0.08037688	-0.84202665	0.027458949	0.211	1.0	882.8853480815887	1144000
