Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	AverageQcVals	StdQcVals	MaxQcVals	MinQcVals	LossPi	DeltaLossPi	LossV	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
108	132.38559	4.55303	137.03612	124.611115	0.0	0.0	0.0	0.0	500.0	516.0	2.7126496	0.39570552	0.0	0.0	0.0	0.0	516.0	2.7126496	0.39570552	516.0	2.7126496	0.39570552	141.64377	0.6850143	142.40285	140.62274	0.0	0.0	0.0	0.0	500.0	5.067742824554443	0.7048145673971119	29.068375	2.067789	32.480938	22.41103	0.033084612	0.016162552	0.066546515	0.00539092	0.030263698	0.016523307	0.08312401	-0.0010800324	-0.00048468262	-0.01606799	0.62904596	-0.21793075	0.48468477	0.012559021	0.162	79.0	345.92308616638184	436000
109	137.89688	1.5894789	140.5672	135.19972	0.0	0.0	0.0	0.0	500.0	516.0	2.7126496	0.3932927	0.0	0.0	0.0	0.0	516.0	2.7126496	0.3932927	516.0	2.7126496	0.3932927	149.42499	0.5108786	149.91972	148.31468	0.0	0.0	0.0	0.0	500.0	5.0999932289123535	0.7075695995002984	28.69792	2.0635448	32.553673	20.954351	0.031417582	0.019242994	0.06319807	6.138571e-06	0.029404277	0.020073878	0.10710371	-0.002863586	-0.00047730282	-0.009766413	0.41765782	-0.19067292	0.47733	0.019662607	0.23425001	6.0	349.00069212913513	440000
110	80.7322	53.789	146.82799	17.201353	0.6363636	0.4810457	1.0	0.0	286.45456	523.0	2.7185018	0.3941221	0.6363636	0.4810457	1.0	0.0	523.0	2.7185018	0.3941221	523.0	2.7185018	0.3941221	146.37431	0.22254112	146.61543	145.90149	0.0	0.0	0.0	0.0	500.0	5.129054069519043	0.7100372773402686	29.151285	2.3279424	33.619457	21.897743	0.03475798	0.016183449	0.06578419	0.0060251	0.028055564	0.014182432	0.07482055	0.00073279813	-0.00045076944	-0.010476082	3.9263737	-0.2365306	0.4507935	0.0067558265	0.078999996	79.0	352.3277552127838	444000
111	117.671196	34.502403	148.1087	46.524094	0.44444445	0.49690402	1.0	0.0	409.66666	527.0	2.7218106	0.3935773	0.44444445	0.49690402	1.0	0.0	527.0	2.7218106	0.3935773	527.0	2.7218106	0.3935773	142.71582	0.38210154	143.11792	141.93037	0.0	0.0	0.0	0.0	500.0	5.161999225616455	0.712817935056644	30.2485	2.2786503	34.304276	22.469103	0.030907692	0.019674791	0.07079646	2.3152419e-05	0.027143102	0.019033644	0.10089344	-0.013573624	-0.00042889267	-0.009668518	2.7607481	-0.07075216	0.428895	0.009892225	0.12725	79.0	355.66163182258606	448000
112	140.97566	2.6831224	143.98328	135.1247	0.0	0.0	0.0	0.0	500.0	527.0	2.7218106	0.3912398	0.0	0.0	0.0	0.0	527.0	2.7218106	0.3912398	527.0	2.7218106	0.3912398	149.09634	0.21629128	149.29033	148.58586	0.0	0.0	0.0	0.0	500.0	5.1964569091796875	0.7157073303169627	29.936964	2.0247877	33.903004	22.33997	0.033220753	0.020542372	0.0720235	1.931958e-05	0.026781678	0.014859056	0.07322973	0.003294073	-0.00042893738	-0.010463048	0.40243292	-0.101451546	0.42895216	0.015149566	0.17424999	5.0	358.8409926891327	452000
113	116.55355	45.74917	152.9502	19.3346	0.375	0.48412293	1.0	0.0	401.25	530.0	2.7242758	0.39027983	0.375	0.48412293	1.0	0.0	530.0	2.7242758	0.39027983	530.0	2.7242758	0.39027983	143.88055	0.2717683	144.1773	143.336	0.0	0.0	0.0	0.0	500.0	5.227509498596191	0.7182948306210656	30.184458	2.2263155	34.822792	22.280434	0.03065344	0.017369755	0.070370056	0.0009804474	0.029714178	0.019246694	0.08062343	-0.0042743944	-0.00041000545	-0.009682525	2.1170757	-0.11571817	0.40997362	0.016545579	0.26525003	12.0	361.92605423927307	456000
114	119.969765	43.338314	146.63177	19.032001	0.25	0.4330127	1.0	0.0	424.5	532.0	2.7259116	0.3888889	0.25	0.4330127	1.0	0.0	532.0	2.7259116	0.3888889	532.0	2.7259116	0.3888889	136.43298	0.09745479	136.55467	136.22954	0.0	0.0	0.0	0.0	500.0	5.259559631347656	0.7209493833777123	30.730091	2.1998832	35.20867	22.615541	0.033456165	0.020935591	0.07568241	2.9934421e-05	0.03253379	0.012286191	0.07983935	0.008853555	-0.00041501597	-0.005180426	1.5464532	-0.07410946	0.41502184	0.016911581	0.22150001	5.0	364.9889039993286	460000
115	134.86691	3.4374368	141.05505	131.25067	0.0	0.0	0.0	0.0	500.0	532.0	2.7259116	0.3866279	0.0	0.0	0.0	0.0	532.0	2.7259116	0.3866279	532.0	2.7259116	0.3866279	143.37094	0.25838095	143.63123	142.9936	0.0	0.0	0.0	0.0	500.0	5.291179180145264	0.7235524687009749	30.158861	2.046622	35.070713	22.547195	0.03222699	0.012926611	0.057467807	0.008042664	0.032960027	0.014314575	0.10568659	0.0035231486	-0.0004133582	-0.014494112	0.7967373	-0.47569078	0.41339034	0.019756822	0.242	8.0	368.0942294597626	464000
116	136.4767	20.239159	149.73581	83.861176	0.125	0.3307189	1.0	0.0	475.625	533.0	2.7267272	0.38483754	0.125	0.3307189	1.0	0.0	533.0	2.7267272	0.38483754	533.0	2.7267272	0.38483754	143.27032	1.093014	143.97522	140.42201	0.0	0.0	0.0	0.0	500.0	5.31965970993042	0.7258838520645625	29.157196	2.2943661	34.5614	21.05772	0.034895577	0.016478866	0.066387564	0.0042115855	0.030557571	0.014655814	0.09431705	0.0023491345	-0.00042257458	-0.0029987264	1.3471887	-0.32895887	0.42255685	0.016424453	0.212	13.0	371.24439764022827	468000
117	120.27603	41.856667	145.87445	19.565025	0.25	0.4330127	1.0	0.0	424.375	535.0	2.7283537	0.38351256	0.25	0.4330127	1.0	0.0	535.0	2.7283537	0.38351256	535.0	2.7283537	0.38351256	136.45837	0.6824619	136.92052	134.79918	0.0	0.0	0.0	0.0	500.0	5.346698760986328	0.7280857161506947	30.141663	2.2556715	35.292233	22.600443	0.033860404	0.012676419	0.057972163	0.008406431	0.027602624	0.015827516	0.08558442	-0.0023545176	-0.00041660294	-0.0044157505	1.4109409	-0.06962736	0.41660058	0.016452704	0.2385	10.0	374.3368651866913	472000
118	136.19849	4.4580717	145.76277	129.68022	0.0	0.0	0.0	0.0	500.0	535.0	2.7283537	0.38132572	0.0	0.0	0.0	0.0	535.0	2.7283537	0.38132572	535.0	2.7283537	0.38132572	143.03036	0.7454924	143.76575	141.59747	0.0	0.0	0.0	0.0	500.0	5.373824596405029	0.7302834867981902	29.904163	2.192198	35.21426	21.861242	0.0295395	0.015136635	0.06290272	0.003276663	0.029863195	0.014211234	0.08363638	0.0017826781	-0.0004177033	-0.017449357	0.5556996	-0.13323809	0.41769502	0.018440373	0.2565	5.0	377.4932255744934	476000
119	141.54529	3.4140294	148.23021	137.21857	0.0	0.0	0.0	0.0	500.0	535.0	2.7283537	0.3791637	0.0	0.0	0.0	0.0	535.0	2.7283537	0.3791637	535.0	2.7283537	0.3791637	151.27328	0.2784016	151.58295	150.65683	0.0	0.0	0.0	0.0	500.0	5.398236274719238	0.7322518892166301	29.393038	2.240478	34.8173	21.193321	0.0353781	0.0135548245	0.06308145	0.009141056	0.03297212	0.018286832	0.11007166	0.0020480305	-0.0004216656	-0.014418137	0.5714528	-0.20190091	0.42165506	0.02173236	0.26075	3.0	380.5881841182709	480000
120	78.32137	58.204224	152.90172	18.846487	0.7	0.45825756	1.0	0.0	270.9	542.0	2.7339993	0.3803509	0.7	0.45825756	1.0	0.0	542.0	2.7339993	0.3803509	542.0	2.7339993	0.3803509	145.35187	0.2778185	145.69972	144.94406	0.0	0.0	0.0	0.0	500.0	5.420193195343018	0.7340147666446726	30.246815	2.4796002	35.9673	22.003254	0.03204799	0.020566395	0.070192724	9.789899e-05	0.030328732	0.013556279	0.075465545	0.0038437545	-0.00041391328	-0.006816212	3.8270874	-0.1659711	0.41391063	0.02077043	0.28474998	12.0	383.7356901168823	484000
121	134.02496	23.84125	146.32483	71.21054	0.125	0.3307189	1.0	0.0	467.75	543.0	2.7347999	0.3786611	0.125	0.3307189	1.0	0.0	543.0	2.7347999	0.3786611	543.0	2.7347999	0.3786611	138.58109	0.14880644	138.82512	138.33339	0.0	0.0	0.0	0.0	500.0	5.4476423263549805	0.7362085855439269	30.930664	2.2961025	36.542027	22.538435	0.033447586	0.015659105	0.06721828	0.004588129	0.034151863	0.0160098	0.09941363	0.0005313121	-0.00041359663	-0.004177397	1.005064	-0.145935	0.41361645	0.01581214	0.22375	6.0	386.8320028781891	488000
122	138.00247	2.9860132	142.62878	133.66147	0.0	0.0	0.0	0.0	500.0	543.0	2.7347999	0.37656033	0.0	0.0	0.0	0.0	543.0	2.7347999	0.37656033	543.0	2.7347999	0.37656033	144.82852	0.23518634	145.16167	144.26799	0.0	0.0	0.0	0.0	500.0	5.473757743835449	0.7382855726057769	30.36385	2.1491241	35.37087	22.395452	0.03559557	0.015122567	0.060814	0.0044572833	0.030651422	0.020665592	0.07645704	-0.0026396774	-0.00039809942	-0.011713158	0.58513	-0.25429982	0.3981092	0.015795285	0.2405	6.0	389.9281425476074	492000
123	144.03822	2.2085981	149.2208	141.59619	0.0	0.0	0.0	0.0	500.0	543.0	2.7347999	0.37448275	0.0	0.0	0.0	0.0	543.0	2.7347999	0.37448275	543.0	2.7347999	0.37448275	151.73526	0.6233623	152.43399	150.43196	0.0	0.0	0.0	0.0	500.0	5.497252464294434	0.7401456826328554	29.714502	2.1670492	35.01859	21.815931	0.03441291	0.02067216	0.072554685	0.0011212257	0.029451013	0.015088898	0.06522608	-0.01623556	-0.0003932044	-0.013122265	0.5438999	-0.23508787	0.39322704	0.016255392	0.2365	3.0	393.03893184661865	496000
124	132.20549	41.24799	157.25954	20.38841	0.33333334	0.4714045	1.0	0.0	434.66666	546.0	2.7371926	0.3739726	0.33333334	0.4714045	1.0	0.0	546.0	2.7371926	0.3739726	546.0	2.7371926	0.3739726	149.54517	1.0197822	150.67117	147.95908	0.0	0.0	0.0	0.0	500.0	5.518375396728516	0.7418112407575751	30.565344	2.289977	36.296642	22.470058	0.032306418	0.017426714	0.07027657	0.0015453693	0.034679934	0.014546693	0.07297208	0.010255184	-0.00039253384	-0.0032933988	2.1269267	-0.2584764	0.3925219	0.01503736	0.196	15.0	396.1639540195465	500000
125	138.28297	16.181866	152.60066	107.23735	0.25	0.4330127	1.0	0.0	471.0	548.0	2.7387805	0.3727891	0.25	0.4330127	1.0	0.0	548.0	2.7387805	0.3727891	548.0	2.7387805	0.3727891	146.01193	0.73582846	146.90448	144.572	0.0	0.0	0.0	0.0	500.0	5.54114294052124	0.7435993534587517	31.4375	2.4599366	36.892212	23.334642	0.03628872	0.01464951	0.06679463	0.01137942	0.029505787	0.018094903	0.09905723	-0.0011582449	-0.0003637448	-0.008174948	1.708233	-0.07165749	0.36374593	0.008478029	0.15	79.0	399.4851768016815	504000
126	146.14795	4.2332554	151.86392	137.28781	0.0	0.0	0.0	0.0	500.0	548.0	2.7387805	0.37077132	0.0	0.0	0.0	0.0	548.0	2.7387805	0.37077132	548.0	2.7387805	0.37077132	152.26266	0.35487193	152.71117	151.6005	0.0	0.0	0.0	0.0	500.0	5.564464569091797	0.7454233814512955	31.193748	2.3593392	36.624557	22.98397	0.033284035	0.021155728	0.078730606	0.0	0.027465219	0.017213859	0.077956334	-0.004511647	-0.00032899156	-0.011771211	0.34449416	-0.04886098	0.32895556	0.015353818	0.23975001	5.0	402.6334455013275	508000
127	126.695404	48.196873	154.07076	15.662841	0.22222222	0.4157397	1.0	0.0	424.55554	550.0	2.7403626	0.36962366	0.22222222	0.4157397	1.0	0.0	550.0	2.7403626	0.36962366	550.0	2.7403626	0.36962366	149.84499	0.109296806	150.03311	149.66856	0.0	0.0	0.0	0.0	500.0	5.585428714752197	0.7470565134060546	31.250856	2.420675	36.0487	22.59139	0.03142031	0.019052297	0.06728116	0.0	0.031984743	0.013112735	0.11332463	0.002437938	-0.0003182888	-0.005988132	1.700346	-0.20698994	0.31829622	0.010381078	0.123500004	79.0	405.89954352378845	512000
128	150.5166	2.1200612	154.08932	147.66191	0.0	0.0	0.0	0.0	500.0	550.0	2.7403626	0.36764705	0.0	0.0	0.0	0.0	550.0	2.7403626	0.36764705	550.0	2.7403626	0.36764705	156.56482	0.48686776	157.27785	155.69405	0.0	0.0	0.0	0.0	500.0	5.606823921203613	0.7487169175662338	31.971169	2.298893	36.98849	23.52167	0.03558091	0.015018444	0.06578063	0.008337495	0.029066997	0.014600616	0.06677213	0.0006025322	-0.00032670796	-0.012238963	0.26294172	-0.022396907	0.32670224	0.015148412	0.24575	6.0	409.0234785079956	516000
129	102.109695	55.76907	160.60039	18.375658	0.54545456	0.4979296	1.0	0.0	333.72726	556.0	2.7450747	0.36821193	0.54545456	0.4979296	1.0	0.0	556.0	2.7450747	0.36821193	556.0	2.7450747	0.36821193	150.84232	0.587276	151.2889	149.31474	0.0	0.0	0.0	0.0	500.0	5.626044750213623	0.7502031822716896	31.811357	2.5641518	37.137817	23.68006	0.030479854	0.018520873	0.07152526	0.00034925342	0.03209629	0.013751431	0.082829595	0.0053558014	-0.00030885637	-0.0086316075	3.5863876	-0.078582436	0.3088588	0.017964438	0.2465	11.0	412.15005135536194	520000
130	149.06885	3.3940551	153.718	143.1868	0.0	0.0	0.0	0.0	500.0	556.0	2.7450747	0.3662714	0.0	0.0	0.0	0.0	556.0	2.7450747	0.3662714	556.0	2.7450747	0.3662714	157.05458	0.37211794	157.47429	156.16089	0.0	0.0	0.0	0.0	500.0	5.649542331695557	0.7520132671345159	32.308655	2.359865	36.91084	23.336916	0.032869536	0.015943334	0.063624285	0.0035653752	0.029706078	0.015750201	0.09515515	0.0008621551	-0.0003271103	-0.01857442	0.46228886	-0.08868485	0.32709423	0.012801593	0.18024999	79.0	415.49394059181213	524000
131	147.18991	19.136118	159.84628	97.75724	0.25	0.4330127	1.0	0.0	469.875	558.0	2.7466342	0.3654224	0.25	0.4330127	1.0	0.0	558.0	2.7466342	0.3654224	558.0	2.7466342	0.3654224	152.24112	0.17361048	152.5173	151.94626	0.0	0.0	0.0	0.0	500.0	5.670661449432373	0.7536337197542936	32.045536	2.4644246	36.884686	23.013182	0.03500686	0.01985495	0.073656514	0.0018128993	0.032523286	0.010979511	0.09836607	0.011156693	-0.00031291693	-0.0063274987	1.6354178	-0.17573673	0.31293	0.015781756	0.17424999	8.0	418.5993490219116	528000
132	124.809525	48.939175	157.11316	16.928604	0.25	0.4330127	1.0	0.0	417.25	560.0	2.748188	0.36434612	0.25	0.4330127	1.0	0.0	560.0	2.748188	0.36434612	560.0	2.748188	0.36434612	147.42278	0.47047845	147.88602	146.54065	0.0	0.0	0.0	0.0	500.0	5.692539215087891	0.7553060310900116	32.615414	2.4457943	37.367073	24.03798	0.03585956	0.010997233	0.059914418	0.014598066	0.031450815	0.014787593	0.11534075	0.0047912	-0.0003136322	-0.0059765764	1.5370345	-0.099373244	0.31364015	0.015231121	0.145	16.0	421.69878125190735	532000
133	146.0105	2.8979564	152.10645	140.72598	0.0	0.0	0.0	0.0	500.0	560.0	2.748188	0.36245954	0.0	0.0	0.0	0.0	560.0	2.748188	0.36245954	560.0	2.748188	0.36245954	152.06302	0.60771215	152.89482	151.13869	0.0	0.0	0.0	0.0	500.0	5.715108394622803	0.7570244717811915	32.085342	2.3146548	36.877533	23.105434	0.032799054	0.015764518	0.063992396	0.0027255588	0.03165391	0.013978921	0.095921874	0.0038340911	-0.00031925365	-0.009606674	0.5089485	-0.23507681	0.31925654	0.016329573	0.17300001	4.0	424.79392433166504	536000
134	132.52165	42.70174	155.23315	21.03318	0.25	0.4330127	1.0	0.0	441.75	562.0	2.7497363	0.3614148	0.25	0.4330127	1.0	0.0	562.0	2.7497363	0.3614148	562.0	2.7497363	0.3614148	148.52176	0.23655738	148.8355	148.18877	0.0	0.0	0.0	0.0	500.0	5.735385894775391	0.7585626439170361	31.400038	2.3984125	36.56768	22.990349	0.034401115	0.014220563	0.069039285	0.008459483	0.02890596	0.014513484	0.07608466	-0.00039926544	-0.00032231957	-0.006700821	1.5511256	-0.09646551	0.32230508	0.007093693	0.13975	79.0	428.1237654685974	540000
135	139.04959	17.01832	148.24638	94.2862	0.125	0.3307189	1.0	0.0	476.125	563.0	2.7505083	0.3599744	0.125	0.3307189	1.0	0.0	563.0	2.7505083	0.3599744	563.0	2.7505083	0.3599744	147.43835	0.16924351	147.73027	147.21635	0.0	0.0	0.0	0.0	500.0	5.756529808044434	0.7601607578360465	31.628254	2.2228355	36.61328	23.38491	0.029671658	0.017233672	0.066449754	7.689103e-05	0.032143816	0.0126129035	0.097996525	-0.001538042	-0.00028187782	-0.006693093	1.0420576	-0.16622056	0.2818806	0.015608367	0.1515	26.0	431.26658296585083	544000
136	145.17664	1.9801167	148.50714	142.36772	0.0	0.0	0.0	0.0	500.0	563.0	2.7505083	0.3581425	0.0	0.0	0.0	0.0	563.0	2.7505083	0.3581425	563.0	2.7505083	0.3581425	152.68286	0.5717963	153.28102	151.63885	0.0	0.0	0.0	0.0	500.0	5.776998043060303	0.7617022204255643	30.98743	2.2575147	35.98797	22.785183	0.031311966	0.014494137	0.061236676	0.0020057694	0.030873062	0.016433282	0.07530522	0.001196485	-0.00028662756	-0.013388859	0.25741172	-0.026255772	0.28664112	0.019547556	0.24000001	4.0	434.38556265830994	548000
137	151.5416	2.8419983	156.40198	147.08295	0.0	0.0	0.0	0.0	500.0	563.0	2.7505083	0.3563291	0.0	0.0	0.0	0.0	563.0	2.7505083	0.3563291	563.0	2.7505083	0.3563291	156.8581	0.32696074	157.31248	156.37361	0.0	0.0	0.0	0.0	500.0	5.795373439788818	0.763081426082904	31.069626	2.382904	36.04253	22.867102	0.033128493	0.015253109	0.06302097	0.004522501	0.033516508	0.01685596	0.10158162	0.004555043	-0.0002889037	-0.010933768	0.5471761	-0.33182257	0.2889403	0.016545773	0.156	2.0	437.4782440662384	552000
138	117.35889	50.865326	161.41875	20.767677	0.5	0.5	1.0	0.0	374.125	567.0	2.753583	0.35615578	0.5	0.5	1.0	0.0	567.0	2.753583	0.35615578	567.0	2.753583	0.35615578	154.0662	0.37049648	154.59789	153.48238	0.0	0.0	0.0	0.0	500.0	5.811856746673584	0.7643149010671553	31.935083	2.494147	36.872093	23.390133	0.03352246	0.017177137	0.06621767	0.0022346189	0.03514755	0.013485361	0.074252695	0.009670798	-0.00028867635	-0.0046342216	2.533779	-0.13961992	0.288675	0.01971499	0.17125	11.0	440.593035697937	556000
139	138.33339	45.194786	161.51527	19.271637	0.125	0.3307189	1.0	0.0	448.125	568.0	2.7543483	0.35477826	0.125	0.3307189	1.0	0.0	568.0	2.7543483	0.35477826	568.0	2.7543483	0.35477826	148.9512	0.2537853	149.51558	148.59235	0.0	0.0	0.0	0.0	500.0	5.832537651062012	0.7658575509969847	32.662888	2.4090164	37.36016	24.352354	0.03677048	0.015932536	0.074092194	0.0079910485	0.032742105	0.015608654	0.07014875	0.0027760603	-0.0002945289	-0.0021722373	0.8404804	-0.05843922	0.29455996	0.018321384	0.23575	5.0	443.7073481082916	560000
140	148.63542	2.502387	154.6256	146.66116	0.0	0.0	0.0	0.0	500.0	568.0	2.7543483	0.3530143	0.0	0.0	0.0	0.0	568.0	2.7543483	0.3530143	568.0	2.7543483	0.3530143	152.95024	0.37697303	153.43741	152.51709	0.0	0.0	0.0	0.0	500.0	5.85260009765625	0.7673488502179583	32.576027	2.3317316	37.972923	24.561085	0.035345916	0.019685695	0.07190533	9.544391e-05	0.03277934	0.016093852	0.09908312	0.0021962784	-0.0002908744	-0.010844598	0.6315322	-0.32905388	0.29086572	0.01590171	0.21700001	7.0	446.80027651786804	564000
141	152.09763	4.235478	157.03828	143.82007	0.0	0.0	0.0	0.0	500.0	568.0	2.7543483	0.35126778	0.0	0.0	0.0	0.0	568.0	2.7543483	0.35126778	568.0	2.7543483	0.35126778	158.05092	0.47846466	158.57925	157.03526	0.0	0.0	0.0	0.0	500.0	5.87060546875	0.7686828948041347	31.732212	2.3724964	37.816395	23.585882	0.034419447	0.019717542	0.07687321	0.0010155214	0.031241827	0.015641375	0.066662885	0.0028953254	-0.00030227005	-0.013488345	0.45803952	-0.11356767	0.30226627	0.015213305	0.1535	3.0	449.8895990848541	568000
142	106.624435	58.917366	165.28952	18.658031	0.54545456	0.49792957	1.0	0.0	342.0	574.0	2.7589118	0.35193133	0.54545456	0.49792957	1.0	0.0	574.0	2.7589118	0.35193133	574.0	2.7589118	0.35193133	154.65329	0.300737	155.23721	154.32208	0.0	0.0	0.0	0.0	500.0	5.886751651763916	0.7698757143337265	32.225155	2.5433538	37.577785	23.822025	0.03335988	0.018147638	0.07161676	0.001423648	0.03308122	0.016381523	0.09130639	0.006791733	-0.00028114207	-0.014084484	3.5851405	-0.07099962	0.28118986	0.008626778	0.186	79.0	453.1885325908661	572000
143	117.200775	52.835022	156.33147	20.661089	0.33333334	0.4714045	1.0	0.0	384.8889	577.0	2.7611759	0.35140073	0.33333334	0.4714045	1.0	0.0	577.0	2.7611759	0.35140073	577.0	2.7611759	0.35140073	150.92691	0.30101094	151.38626	150.56664	0.0	0.0	0.0	0.0	500.0	5.907715797424316	0.7714195945310457	32.506077	2.4336228	37.87188	24.111767	0.033871558	0.015589567	0.070383	0.0068813963	0.0327495	0.015988152	0.07182641	0.0011148229	-0.00025194883	-0.006349245	1.86822	-0.08070408	0.25192618	0.015018095	0.14975	20.0	456.3145549297333	576000
144	137.79405	35.43637	153.61122	44.246983	0.125	0.3307189	1.0	0.0	456.0	578.0	2.7619278	0.35009086	0.125	0.3307189	1.0	0.0	578.0	2.7619278	0.35009086	578.0	2.7619278	0.35009086	148.41388	0.35828483	149.02985	148.02414	0.0	0.0	0.0	0.0	500.0	5.930524826049805	0.7730931282667448	32.348377	2.330272	37.506935	24.058857	0.033511378	0.016963966	0.06470316	0.0031268003	0.03478392	0.014087144	0.10695757	0.007159326	-0.00024574995	-0.010094818	0.83914685	-0.091650754	0.24573475	0.016531678	0.203	19.0	459.466365814209	580000
145	145.316	2.0347052	148.44646	142.98181	0.0	0.0	0.0	0.0	500.0	578.0	2.7619278	0.34840265	0.0	0.0	0.0	0.0	578.0	2.7619278	0.34840265	578.0	2.7619278	0.34840265	153.25198	0.34214872	153.67934	152.74358	0.0	0.0	0.0	0.0	500.0	5.952520847320557	0.7747009250950486	31.848919	2.2879422	36.24141	23.623573	0.034492712	0.0148305055	0.060135704	0.0080463225	0.03483646	0.012931504	0.065783344	0.008579571	-0.00023459643	-0.010613694	0.76272154	-0.45905358	0.2346325	0.016840467	0.178	6.0	462.52606773376465	584000
146	150.75462	3.5792904	154.59972	144.8144	0.0	0.0	0.0	0.0	500.0	578.0	2.7619278	0.34673065	0.0	0.0	0.0	0.0	578.0	2.7619278	0.34673065	578.0	2.7619278	0.34673065	157.4862	0.289472	157.94124	157.02634	0.0	0.0	0.0	0.0	500.0	5.9722700119018555	0.7761394343557609	30.681515	2.3739197	35.747158	22.859339	0.034545	0.015321585	0.06727969	0.007194084	0.03709708	0.014667831	0.10172701	0.005162485	-0.00025161356	-0.010728305	0.74445546	-0.34600496	0.25163382	0.016667228	0.15375	3.0	465.596718788147	588000
147	136.99806	44.20193	156.75104	20.279697	0.125	0.3307189	1.0	0.0	447.875	579.0	2.7626786	0.3454654	0.125	0.3307189	1.0	0.0	579.0	2.7626786	0.3454654	579.0	2.7626786	0.3454654	161.79242	0.3728552	162.2957	161.20589	0.0	0.0	0.0	0.0	500.0	5.989987850189209	0.7774259414876196	31.583641	2.2491558	36.233395	24.092257	0.03686135	0.013672592	0.061860763	0.010227151	0.033096064	0.017412197	0.08286989	0.0028262697	-0.00025162473	0.00359058	1.0465488	-0.21022588	0.25160578	0.015322057	0.141	4.0	468.69315218925476	592000
148	83.72347	64.2868	161.41536	19.7313	0.6	0.48989794	1.0	0.0	270.7	585.0	2.767156	0.34615386	0.6	0.48989794	1.0	0.0	585.0	2.767156	0.34615386	585.0	2.767156	0.34615386	157.40335	0.4923119	158.28696	156.67656	0.0	0.0	0.0	0.0	500.0	6.007400035858154	0.7786865528032125	32.12667	2.577113	37.157833	24.12408	0.033011824	0.021179486	0.072673984	0.0	0.035459552	0.013668522	0.092003845	0.008506339	-0.00023013726	-0.010104513	3.2057657	-0.26944447	0.23012911	0.010419657	0.129	79.0	472.0003089904785	596000
149	122.030556	51.058723	162.66518	20.553638	0.33333334	0.4714045	1.0	0.0	392.66666	588.0	2.7693772	0.34567901	0.33333334	0.4714045	1.0	0.0	588.0	2.7693772	0.34567901	588.0	2.7693772	0.34567901	153.19748	0.2694845	153.68037	152.8249	0.0	0.0	0.0	0.0	500.0	6.030226230621338	0.7803336054846736	32.459187	2.9186492	37.527874	14.99671	0.03332968	0.015680233	0.06584776	0.0036741307	0.03907749	0.012818927	0.109877415	0.012255225	-0.00020534173	-0.009919067	1.8900908	-0.09518685	0.20535955	0.012474913	0.16700001	79.0	475.2834963798523	600000
150	154.78217	3.3276815	159.1092	150.35818	0.0	0.0	0.0	0.0	500.0	588.0	2.7693772	0.34406087	0.0	0.0	0.0	0.0	588.0	2.7693772	0.34406087	588.0	2.7693772	0.34406087	157.77684	0.2909028	158.11063	157.19382	0.0	0.0	0.0	0.0	500.0	6.054758548736572	0.7820968290575769	32.634434	2.5391731	37.786198	16.132206	0.03730122	0.017440991	0.06912692	0.004965803	0.03592329	0.017339736	0.11736659	0.00412241	-0.00019675866	-0.010303445	0.45276672	-0.11697358	0.19676973	0.009936651	0.16975	79.0	478.5831742286682	604000
151	131.33516	44.16504	158.91168	43.029167	0.25	0.4330127	1.0	0.0	422.0	590.0	2.770852	0.3432228	0.25	0.4330127	1.0	0.0	590.0	2.770852	0.3432228	590.0	2.770852	0.3432228	154.89502	0.3369615	155.37851	154.4496	0.0	0.0	0.0	0.0	500.0	6.0767951011657715	0.7836745929487201	32.45287	2.5523589	38.086433	23.64069	0.035377204	0.01738877	0.070669554	0.0055732364	0.032060128	0.015363006	0.10176567	0.006205842	-0.00017493963	-0.0033127777	1.3338493	-0.06506162	0.17494753	0.015939206	0.194	5.0	481.67263555526733	608000
152	155.53038	1.4705806	157.02078	152.68266	0.0	0.0	0.0	0.0	500.0	590.0	2.770852	0.3416329	0.0	0.0	0.0	0.0	590.0	2.770852	0.3416329	590.0	2.770852	0.3416329	155.88013	0.43370005	156.62761	155.31891	0.0	0.0	0.0	0.0	500.0	6.099632740020752	0.785303686849448	32.70116	2.433387	37.360382	23.81906	0.033335224	0.015349718	0.061541274	0.006245518	0.031160587	0.014689819	0.087544814	0.004752394	-0.00018249825	-0.006262972	0.27668762	-0.059184387	0.18249461	0.015367622	0.1345	5.0	484.78484416007996	612000
