Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	AverageQcVals	StdQcVals	MaxQcVals	MinQcVals	LossPi	DeltaLossPi	LossV	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
269	9.097447	2.7895815	14.335005	0.4589387	3.7421336	1.7009825	9.849149	2.13246	106.333336	40489.227	4.6073394	3.049117	3.7421336	1.7009825	9.849149	2.13246	40489.227	4.6073394	3.049117	12209.0	4.08668	0.9194217	3.2761724	0.1575566	3.4971206	3.0569856	2.6849985	0.22496215	3.0652285	2.4142294	70.0	14.756162643432617	1.1689734334045916	4.17294	2.27172	10.575378	-0.42759025	77.49719	14.515815	100.0	43.0	-1306.2726	529.6648	1475.7261	-1431.6814	-0.0004741922	-0.039184902	0.27454922	-0.05084073	0.47413504	0.038248148	0.26025	7.0	784.5551633834839	1080000
270	9.083809	2.6723943	14.157734	3.1134777	3.2933252	1.052901	5.5596237	1.9168596	109.37143	40604.82	4.6085777	3.0490966	3.2933252	1.052901	5.5596237	1.9168596	40604.82	4.6085777	3.0490966	12244.0	4.0879235	0.9194263	3.247188	0.120216146	3.4285598	3.0047522	2.726777	0.23771052	3.0234852	2.382762	69.25	14.81132984161377	1.170594053588489	3.9831986	2.3842473	10.233827	-0.79552054	77.300644	14.042078	100.0	46.0	-1352.1831	410.85605	1481.0131	-1436.8009	-0.00048803538	-0.008775052	0.2447524	-0.037033584	0.48805055	0.0710627	0.0935	1.0	787.3935494422913	1084000
271	9.120402	2.7743933	15.989515	2.2992544	4.250482	2.8225753	16.145641	1.9391065	108.27778	40757.84	4.6102114	3.0514216	4.250482	2.8225753	16.145641	1.9391065	40757.84	4.6102114	3.0514216	12280.0	4.0891986	0.91936815	3.3778825	0.19528994	3.5427701	3.01699	2.6500149	0.29868412	3.1309824	2.2610645	69.5	14.865864753723145	1.1721901773718868	3.9457226	2.3127568	11.775295	-0.6029709	78.428055	13.990418	100.0	46.0	-1300.8802	545.6117	1486.3234	-1441.9442	-0.0004808493	-0.0050973585	0.24725334	-0.0352118	0.48090288	0.071606226	0.10725	1.0	790.2220163345337	1088000
272	9.08619	2.3847458	13.601676	4.7225432	3.905085	2.4281201	14.426272	2.0172167	109.942856	40894.516	4.6116652	3.0527408	3.905085	2.4281201	14.426272	2.0172167	40894.516	4.6116652	3.0527408	12315.0	4.0904346	0.91930425	3.3171954	0.13807215	3.5603569	3.0698066	2.5491648	0.27055308	2.90971	2.182219	68.75	14.92117977142334	1.173803162812444	4.059311	2.3342083	10.058427	-0.09040917	78.183975	14.345198	100.0	45.0	-1262.1792	655.84753	1491.6362	-1447.0903	-0.0004903781	-0.00590729	0.2702983	-0.035791717	0.49043167	0.045573942	0.073	1.0	793.0433232784271	1092000
273	8.630584	2.5206592	13.2065325	2.7008471	3.592821	1.6265122	9.509552	1.9235482	109.71429	41023.54	4.6130333	3.0534825	3.592821	1.6265122	9.509552	1.9235482	41023.54	4.6130333	3.0534825	12350.0	4.091667	0.9192408	3.3992605	0.18881635	3.6957705	3.0606618	2.5954955	0.26294962	3.1416664	2.2598314	68.875	14.976706504821777	1.1754163191015796	3.6796353	2.180153	9.551082	-0.4842265	78.43915	14.163344	100.0	46.0	-1341.3004	501.37497	1496.9602	-1452.248	-0.00048853736	-0.010992108	0.2546388	-0.044909324	0.48860633	0.04219276	0.092	1.0	795.8695383071899	1096000
274	8.868413	2.2979038	14.385367	4.006223	3.3594604	1.302267	7.4241905	1.9629917	109.74286	41141.12	4.614276	3.053371	3.3594604	1.302267	7.4241905	1.9629917	41141.12	4.614276	3.053371	12385.0	4.092896	0.91917765	3.3987186	0.11973436	3.5668843	3.2073777	2.7824264	0.29552102	3.202057	2.449121	68.75	15.03197956085205	1.1770161765778866	3.9082491	2.1026864	10.797812	-0.5254868	78.14602	13.890917	100.0	47.0	-1294.2922	623.3901	1502.2681	-1457.3894	-0.00047958735	-0.012107462	0.21102774	-0.021289565	0.47965348	0.05210141	0.1125	1.0	798.6871893405914	1100000
275	8.760437	2.6331396	12.580461	2.9384956	3.2786243	1.1349014	6.483919	1.8494048	109.828575	41255.87	4.6154857	3.0530505	3.2786243	1.1349014	6.483919	1.8494048	41255.87	4.6154857	3.0530505	12420.0	4.0941215	0.91911495	3.547217	0.14010654	3.7188394	3.264794	2.616118	0.23295756	3.100545	2.3288012	69.25	15.08669376373291	1.1785940749319093	3.9317312	2.214252	9.321136	-0.25062376	77.5728	14.567147	100.0	46.0	-1349.4872	493.56244	1507.5498	-1462.5049	-0.00050728023	-0.0048053944	0.25016347	-0.04045717	0.5072146	0.036170453	0.088	1.0	801.4923613071442	1104000
276	9.164347	2.34061	14.964974	5.2423306	4.105322	2.3382168	14.42836	1.8089986	109.22222	41403.66	4.6170387	3.0549443	4.105322	2.3382168	14.42836	1.8089986	41403.66	4.6170387	3.0549443	12456.0	4.0953784	0.9190585	3.666831	0.20167004	3.863561	3.2993207	2.301713	0.21105002	2.7136383	2.1164885	70.25	15.140789985656738	1.1801485354983283	3.9901743	2.2388716	10.578835	-0.04144103	78.98503	14.723626	100.0	45.0	-1352.7124	528.78345	1512.7341	-1467.523	-0.0004851222	-0.02077369	0.23395813	-0.03337725	0.48510793	0.025244286	0.3275	8.0	804.3295192718506	1108000
277	8.531104	3.197756	15.353781	3.100317	3.917246	2.1432974	10.296976	1.9906487	109.916664	41544.684	4.6185155	3.056554	3.917246	2.1432974	10.296976	1.9906487	41544.684	4.6185155	3.056554	12492.0	4.096632	0.91907007	3.7284632	0.13930091	4.047074	3.6008635	2.5615368	0.30301854	3.0097675	2.134118	69.875	15.195497512817383	1.1817149237995828	3.8695967	2.300094	11.244698	-0.19603564	76.82448	14.692581	100.0	44.589897	-1348.8181	542.0125	1517.9874	-1472.6102	-0.0004894445	-0.0035263435	0.31628036	-0.04993666	0.48944294	0.075748846	0.08225	1.0	807.1512885093689	1112000
278	8.048963	2.6371062	12.043076	3.0447657	3.8961098	2.2221417	10.470844	1.9123163	110.34286	41681.047	4.619939	3.057813	3.8961098	2.2221417	10.470844	1.9123163	41681.047	4.619939	3.057813	12527.0	4.097847	0.91900814	3.7806852	0.14302523	3.98798	3.5323367	2.5965734	0.26673523	3.0140934	2.1551552	69.625	15.250484466552734	1.1832836402604143	3.4582179	2.1376908	9.037693	-0.5900777	78.47966	14.20415	100.0	46.0	-1371.1725	499.35114	1523.2856	-1477.7432	-0.00048090424	-0.0019819546	0.31555265	-0.049736142	0.48083258	0.07170969	0.078999996	1.0	809.9804100990295	1116000
279	8.818826	2.2446206	13.851929	3.8537567	4.6433864	2.562067	10.67049	1.8198566	111.542854	41843.562	4.6216288	3.0612013	4.6433864	2.562067	10.67049	1.8198566	41843.562	4.6216288	3.0612013	12562.0	4.0990586	0.9190138	3.7014427	0.20680559	4.132036	3.4802847	2.523539	0.32881087	3.0852985	2.1116633	68.5	15.305689811706543	1.1848529075803111	3.595168	2.0425746	9.470032	-0.05605466	78.94301	14.26655	100.0	44.0	-1379.1499	489.98782	1528.6432	-1482.9352	-0.00046844454	-0.0026634664	0.24278335	-0.050651398	0.4686072	0.077380195	0.10349999	1.0	812.7991902828217	1120000
280	8.505202	2.2451954	14.51507	4.3404417	3.7375803	1.7233448	10.28321	1.817913	110.08572	41974.383	4.6229844	3.0620356	3.7375803	1.7233448	10.28321	1.817913	41974.383	4.6229844	3.0620356	12597.0	4.100267	0.91895247	3.680904	0.157133	3.951598	3.499929	2.4366007	0.27304494	2.8419418	2.074201	67.875	15.362129211425781	1.186451413656913	3.7151773	1.8908602	10.60149	0.25945228	79.61332	14.274913	100.0	45.0	-1418.1737	387.89392	1534.0421	-1488.1683	-0.00047185086	-0.00040251052	0.23486356	-0.038731977	0.47167614	0.076918155	0.112500004	1.0	815.6127111911774	1124000
281	8.316609	2.7423785	12.8062725	0.47939458	3.675445	1.6023011	10.029379	2.0105176	109.35294	42099.656	4.6242785	3.062684	3.675445	1.6023011	10.029379	2.0105176	42099.656	4.6242785	3.062684	12631.0	4.1014376	0.91888547	3.7882786	0.22647893	4.144821	3.490244	2.5475016	0.2797465	2.9851732	2.1420603	68.0	15.418405532836914	1.1880394642405891	3.8472533	2.0423787	11.728933	-0.13448782	79.3487	14.5065775	100.0	46.0	-1394.7915	465.96765	1539.4458	-1493.4067	-0.00048450567	-0.00073139137	0.3762195	-0.06542888	0.4845084	0.03936063	0.05875	1.0	818.4246175289154	1128000
282	9.200785	1.7240713	12.953002	5.231577	4.285201	2.6905794	12.079068	1.899756	115.34375	42236.78	4.625691	3.0646336	4.285201	2.6905794	12.079068	1.899756	42236.78	4.625691	3.0646336	12663.0	4.1025367	0.91880715	3.754562	0.21835813	4.0883574	3.4616108	2.4939604	0.2703455	2.8375978	2.1655278	67.875	15.474446296691895	1.1896151181384562	3.8841841	1.9707003	9.634655	0.29152808	79.85435	14.077611	100.0	46.0	-1424.2772	381.8606	1544.8325	-1498.6298	-0.0004909467	-0.0100032315	0.20865105	-0.04789354	0.4910004	0.029305672	0.06525	1.0	821.2364320755005	1132000
283	9.278941	2.0644171	12.981936	5.4962244	3.9612904	2.4400067	12.197058	1.8929687	112.15151	42377.6	4.627136	3.0666184	3.9612904	2.4400067	12.197058	1.8929687	42377.6	4.627136	3.0666184	12696.0	4.103667	0.9187351	4.02563	0.19763896	4.302251	3.7087984	2.497167	0.24777111	2.9121103	2.195962	68.875	15.531124114990234	1.1912028903241443	4.1613474	2.0250316	10.168402	0.3469802	79.854126	14.366345	100.0	41.48713	-1416.0854	464.68927	1550.1836	-1503.8152	-0.00048404047	-0.015743233	0.22982936	-0.027353115	0.48424464	0.06249495	0.19174999	8.0	824.0724709033966	1136000
284	8.730896	2.337014	12.456535	2.2349455	4.6343613	2.510346	11.16311	2.1924205	113.15625	42527.414	4.628669	3.0694633	4.6343613	2.510346	11.16311	2.1924205	42527.414	4.628669	3.0694633	12728.0	4.10476	0.91865754	4.1963434	0.18544407	4.5558114	4.0024233	2.4572914	0.29668805	2.909534	2.0692315	68.875	15.58791732788086	1.1927880938014097	3.9888082	1.9951969	9.393177	0.13514964	80.09773	14.012104	100.0	46.0	-1375.0593	546.9091	1555.5537	-1509.021	-0.0004787445	-0.004940887	0.2994718	-0.05422047	0.47877768	0.04479891	0.04	1.0	826.9040143489838	1140000
285	8.650866	2.3886383	13.10683	4.0179853	4.652246	3.4585063	14.195619	1.964212	113.0	42676.285	4.6301866	3.0722256	4.652246	3.4585063	14.195619	1.964212	42676.285	4.6301866	3.0722256	12760.0	4.1058507	0.91858035	4.1786885	0.24123538	4.676472	3.7744417	2.463042	0.31735656	2.8825831	2.0238657	68.5	15.645743370056152	1.1943962024354724	3.8287187	1.9471403	9.294816	-0.05476349	80.52181	13.68014	100.0	48.0	-1405.4332	521.43353	1560.9382	-1514.2415	-0.0004783594	-0.0027658583	0.333107	-0.029974703	0.4783597	0.044332568	0.045	1.0	829.722695350647	1144000
286	8.205428	2.4593794	13.659201	3.9016337	4.96939	3.5458763	14.6089525	1.8230319	113.75	42835.305	4.631802	3.0757022	4.96939	3.5458763	14.6089525	1.8230319	42835.305	4.631802	3.0757022	12792.0	4.1069384	0.91850364	4.1690946	0.14316165	4.354449	3.9435117	2.3498287	0.31072375	2.9198542	1.9411402	68.5	15.704511642456055	1.19602443584537	3.7252412	1.8666395	8.908203	0.140177	80.276306	13.64589	100.0	48.0	-1408.0928	526.6962	1566.323	-1519.4619	-0.00047948537	-0.0057488335	0.3208357	-0.042503454	0.4794067	0.041651305	0.05275	1.0	832.5391194820404	1148000
287	7.904777	2.3109233	12.09807	1.8485823	4.1425633	2.3907182	12.702019	1.8951845	113.969696	42972.008	4.633186	3.0773423	4.1425633	2.3907182	12.702019	1.8951845	42972.008	4.633186	3.0773423	12825.0	4.1080575	0.9184331	4.3489037	0.10827707	4.5396895	4.188701	2.4466736	0.28613457	2.8741302	1.976428	68.625	15.764548301696777	1.197681531513295	3.5475867	1.7652622	8.98907	0.08773138	80.35771	13.739605	100.0	49.0	-1442.3645	406.3424	1571.6981	-1524.674	-0.0004849881	-0.003998215	0.36332554	-0.050865762	0.48499176	0.026468012	0.0425	1.0	835.3638608455658	1152000
288	8.98886	1.9338044	12.825867	5.344652	4.101335	3.0163014	13.429801	1.804277	116.1875	43103.25	4.63451	3.0788035	4.101335	3.0163014	13.429801	1.804277	43103.25	4.63451	3.0788035	12857.0	4.1091394	0.91835713	4.339054	0.19174746	4.5955863	4.103905	2.400292	0.36849415	2.9088602	1.9388871	68.5	15.824578285217285	1.199332145176379	3.5634341	1.8219646	9.323572	0.13804105	80.93172	13.809029	100.0	48.0	-1444.6656	403.97147	1577.0728	-1529.8848	-0.00046811253	-0.005969955	0.25925213	-0.10779458	0.46831608	0.019140001	0.05175	1.0	838.1731836795807	1156000
289	8.635769	2.2904193	12.817637	3.3051085	5.1676903	4.2418523	22.363134	1.9911027	115.9375	43268.617	4.6361732	3.0826886	5.1676903	4.2418523	22.363134	1.9911027	43268.617	4.6361732	3.0826886	12889.0	4.110219	0.91828156	4.4599705	0.13083465	4.6145887	4.201875	2.4686155	0.20267963	2.7599225	2.0727935	69.5	15.884540557861328	1.2009746578744545	3.9907398	1.7581251	9.121094	0.25594792	80.98112	13.843825	100.0	46.0	-1445.1886	459.8548	1582.3883	-1535.0372	-0.00046909135	-0.014494108	0.29717386	-0.038358748	0.46925387	0.049655482	0.23125	8.0	841.0092325210571	1160000
290	7.597323	2.3133779	10.964917	3.5426724	4.696393	2.8762817	11.6042	1.8392777	114.84375	43418.902	4.6376786	3.085482	4.696393	2.8762817	11.6042	1.8392777	43418.902	4.6376786	3.085482	12921.0	4.111296	0.9182064	4.5864115	0.17070077	4.7835426	4.2221065	2.4194684	0.26918253	2.8619423	1.9948864	68.875	15.945891380310059	1.2026488014547776	3.6854444	1.6163834	7.977524	0.24537727	79.894684	13.606357	100.0	49.0	-1450.0948	453.81625	1587.724	-1540.211	-0.0004931146	-0.0062685697	0.44250584	-0.096226886	0.49306524	0.061108842	0.06075	1.0	843.8203628063202	1164000
291	8.164975	2.1736865	12.45583	3.8494425	5.055098	2.9563353	12.545433	2.085205	115.242424	43585.723	4.639344	3.089214	5.055098	2.9563353	12.545433	2.085205	43585.723	4.639344	3.089214	12954.0	4.112404	0.9181374	4.4800997	0.2326904	4.9051743	4.0512133	2.2375438	0.25885728	2.7938857	1.9641671	68.25	16.007835388183594	1.2043326097129192	3.2913017	1.6159977	8.644909	0.2631796	80.359245	13.361084	100.0	48.0	-1486.8527	337.19336	1593.1147	-1545.4375	-0.00047716126	-0.0076477714	0.37582603	-0.074652866	0.47714463	0.08406795	0.13275	1.0	846.6258637905121	1168000
292	9.081921	1.8958397	12.44216	3.780116	4.701062	3.135196	13.63907	1.7969227	117.0625	43736.156	4.6408405	3.091987	4.701062	3.135196	13.63907	1.7969227	43736.156	4.6408405	3.091987	12986.0	4.1134753	0.9180629	4.5084143	0.14491482	4.689031	4.212141	2.3229332	0.24716507	2.7921162	1.9637723	67.75	16.070785522460938	1.2060371051225598	3.847478	1.7304262	9.133653	0.07621226	81.04021	13.453943	100.0	49.6433	-1409.3873	590.89374	1598.5327	-1550.6924	-0.00047732424	-0.0019488335	0.25527316	-0.058046572	0.4772972	0.079291694	0.13325	1.0	849.4482510089874	1172000
293	9.046594	1.3355739	13.190853	6.77714	4.327034	2.759903	12.434521	1.8538051	116.8125	43874.62	4.6422133	3.0939019	4.327034	2.759903	12.434521	1.8538051	43874.62	4.6422133	3.0939019	13018.0	4.1145444	0.91798884	4.6396246	0.17727493	4.941553	4.404574	2.4642925	0.23821536	2.7126498	2.08607	67.5	16.13414764404297	1.2077460268662585	3.8742852	1.5071709	8.889212	-0.0639824	81.93342	13.321006	100.0	50.0	-1448.1118	488.23773	1603.9519	-1555.9487	-0.00045476947	-0.0017714455	0.08533038	-0.023968715	0.45482907	0.094530314	0.1565	1.0	852.2596385478973	1176000
294	8.697109	1.2917101	11.325364	4.302376	3.6210873	2.7913544	13.043979	1.7843566	117.9375	43991.156	4.6433654	3.0942643	3.6210873	2.7913544	13.043979	1.7843566	43991.156	4.6433654	3.0942643	13050.0	4.1156106	0.91791517	4.7019386	0.16114894	4.960428	4.5148244	2.35038	0.34848273	2.8378067	1.8956094	67.25	16.197362899780273	1.2094443126105183	4.0450625	1.5249755	9.222832	0.1675561	82.18975	14.065027	100.0	45.0	-1472.5359	484.358	1609.3667	-1561.2007	-0.00046726596	0.0022995262	0.13094491	-0.02587761	0.46732867	0.044112667	0.09075	1.0	855.0701076984406	1180000
295	9.613842	1.9225421	14.320072	5.0734606	3.523759	2.1982236	11.325203	1.852663	115.625	44103.918	4.6444774	3.0943604	3.523759	2.1982236	11.325203	1.852663	44103.918	4.6444774	3.0943604	13082.0	4.116674	0.91784185	4.6257744	0.16521135	4.82598	4.365952	2.1178284	0.12276674	2.3493028	1.9492936	66.625	16.259475708007812	1.2111065375194174	4.122451	1.6240914	9.385504	0.18631005	81.61732	13.863597	100.0	43.0	-1439.7075	561.11	1614.7646	-1566.4355	-0.00047442317	-0.0046132873	0.17857222	-0.03520047	0.4742061	0.033734888	0.0805	1.0	857.8763175010681	1184000
296	9.493119	1.2390049	11.528995	6.6454954	2.7948241	1.3073123	7.783219	1.9220066	118.6875	44193.348	4.645357	3.092823	2.7948241	1.3073123	7.783219	1.9220066	44193.348	4.645357	3.092823	13114.0	4.1177354	0.9177689	4.787734	0.16675259	5.0701146	4.5620146	2.2950892	0.24670736	2.5829082	1.9171076	67.25	16.32046127319336	1.2127324292690378	4.2245455	1.6620988	8.525738	0.110654116	82.13357	13.836112	100.0	48.0	-1479.5431	489.7593	1620.129	-1571.6381	-0.00047046877	-0.018846637	0.09507218	-0.022824792	0.4704296	0.05369848	0.11325	1.0	860.6903173923492	1188000
297	9.291629	1.4467757	11.966365	6.7361317	3.2283816	2.2973635	11.22113	1.836822	119.4375	44296.656	4.646371	3.0922623	3.2283816	2.2973635	11.22113	1.836822	44296.656	4.646371	3.0922623	13146.0	4.1187935	0.91769636	4.8013964	0.12752447	4.983954	4.573413	2.406011	0.29296473	2.7894554	1.8703308	67.375	16.37942123413086	1.214298551925985	4.1565633	1.5981023	8.33234	0.29196265	81.538734	14.301297	100.0	47.0	-1395.98	691.1872	1625.4443	-1576.7908	-0.0004699193	-0.018185206	0.09798569	-0.00977877	0.4698907	0.042876765	0.11325	1.0	863.4937145709991	1192000
298	9.430566	1.7457284	16.33052	7.0788875	3.6528332	3.0603862	16.740015	1.9690137	118.5625	44413.547	4.6475153	3.09265	3.6528332	3.0603862	16.740015	1.9690137	44413.547	4.6475153	3.09265	13178.0	4.1198497	0.9176241	4.9248934	0.19292144	5.2823443	4.6338143	2.3057022	0.299226	2.7974248	1.8717918	68.375	16.437164306640625	1.2158268964034271	4.2128825	1.5974392	10.605114	0.21310517	81.493774	14.330174	100.0	48.0	-1495.5151	469.45706	1630.7239	-1581.908	-0.00046794116	-0.01673851	0.092425965	-0.01318123	0.46786338	0.035863385	0.12100001	1.0	866.3122353553772	1196000
299	8.670076	2.0911307	11.9093275	3.6033356	3.7835536	2.3253822	11.015606	1.8391371	119.5625	44542.035	4.64877	3.0938416	3.7835536	2.3253822	11.015606	1.8391371	44542.035	4.64877	3.0938416	13210.0	4.120903	0.9175523	4.890344	0.20920794	5.3853087	4.710248	2.2586317	0.17926511	2.4497776	1.9173446	67.875	16.494400024414062	1.2173365229231832	4.232998	1.5650438	10.998409	0.31411397	80.521454	14.4599695	100.0	47.0	-1497.7778	465.5313	1635.9451	-1586.9685	-0.0004692776	-0.020645816	0.27926135	-0.031128846	0.4693213	0.061538164	0.14975001	1.0	869.1243495941162	1200000
300	8.960308	1.8994675	13.853426	3.743337	4.6300383	3.070479	12.687764	1.946177	119.875	44690.195	4.6502123	3.09639	4.6300383	3.070479	12.687764	1.946177	44690.195	4.6502123	3.09639	13242.0	4.1219535	0.91748077	5.03516	0.16421108	5.318963	4.8006554	2.2576091	0.26102164	2.7993493	1.8293133	68.5	16.551359176635742	1.2188336632885066	4.0260696	1.5088623	10.013553	0.25107744	79.54914	14.414877	100.0	45.0	-1462.5223	551.586	1641.1471	-1592.0077	-0.0004739724	-0.021033604	0.20227203	-0.014012141	0.47393557	0.100072935	0.16025001	1.0	871.92844581604	1204000
301	8.626868	2.345296	13.656668	3.622908	3.487711	1.5749912	8.177488	1.946733	117.75	44801.805	4.6512957	3.0963995	3.487711	1.5749912	8.177488	1.946733	44801.805	4.6512957	3.0963995	13274.0	4.123002	0.91740966	5.0399404	0.109316655	5.2106643	4.842898	2.1457229	0.2609891	2.7542305	1.8646832	68.25	16.60922622680664	1.2203494004673088	4.160873	1.4652817	9.047436	0.2782733	78.999954	14.840889	100.0	45.0	-1522.2773	425.39346	1646.3301	-1597.0292	-0.0004810281	-0.010737349	0.37923253	-0.04302334	0.48096034	0.08847261	0.1555	1.0	874.7458164691925	1208000
302	9.479531	1.8671882	13.458111	4.643219	3.2496977	2.0664988	10.198169	1.9092479	119.4375	44905.79	4.6523023	3.0958834	3.2496977	2.0664988	10.198169	1.9092479	44905.79	4.6523023	3.0958834	13306.0	4.1240478	0.91733885	5.0190706	0.12450623	5.139399	4.802849	2.0646956	0.21429764	2.5475059	1.8272247	68.5	16.666336059570312	1.2218401346806538	4.0017657	1.547954	9.515698	0.27241808	79.6264	15.2873125	100.0	42.0	-1515.861	456.06656	1651.502	-1602.0388	-0.00046530738	-0.0015639279	0.1886893	-0.050339036	0.46541196	0.12291733	0.174	1.0	877.5605444908142	1212000
303	8.896746	2.227458	13.408661	4.384497	4.524621	3.5105238	15.736487	1.9606004	119.15625	45050.58	4.6537004	3.098176	4.524621	3.5105238	15.736487	1.9606004	45050.58	4.6537004	3.098176	13338.0	4.1250906	0.9172684	5.185212	0.09554213	5.3364577	5.0354347	2.2995849	0.22845368	2.6103382	1.7979846	68.75	16.72243309020996	1.2232994669293065	4.2953987	1.4510956	9.131107	0.28365612	77.957664	15.071937	100.0	36.342472	-1499.9028	512.83203	1656.6409	-1607.0161	-0.0004807394	-0.015178237	0.36837468	-0.034279488	0.4808628	0.115627944	0.16675	1.0	880.3698790073395	1216000
304	9.639988	2.3722172	15.277584	3.1865053	5.018761	3.0354204	13.869875	1.906826	120.80645	45209.977	4.6552343	3.1016724	5.018761	3.0354204	13.869875	1.906826	45209.977	4.6552343	3.1016724	13369.0	4.126099	0.91719264	5.420871	0.16148382	5.6500797	5.194738	2.420786	0.33987147	2.7368255	1.8631821	69.5	16.779375076293945	1.2247757821201513	4.1725936	1.6018038	9.802975	0.31302726	78.21905	15.608028	100.0	42.0	-1518.7666	498.69034	1661.7794	-1611.993	-0.00046275184	-0.009279167	0.2808624	-0.047334895	0.4629931	0.16600338	0.20625	1.0	883.1853845119476	1220000
305	10.232824	2.0256023	15.022107	4.2502284	4.4593363	3.4332635	15.836887	1.9037347	122.4375	45352.68	4.656603	3.103797	4.4593363	3.4332635	15.836887	1.9037347	45352.68	4.656603	3.103797	13401.0	4.127137	0.9171229	5.3122025	0.19007629	5.6516147	5.124306	2.1973994	0.17754884	2.4736466	1.9144502	69.0	16.837738037109375	1.2262837484472915	4.493804	1.6256346	10.546863	0.12734222	78.369675	16.169907	100.0	35.37299	-1546.948	423.95172	1666.9027	-1616.9547	-0.00047438778	-0.004131971	0.21743977	-0.018531706	0.4744488	0.17117885	0.20625	1.0	886.0055499076843	1224000
306	9.842613	2.4793932	14.683661	3.9443166	4.3821936	2.6306024	11.313042	2.0287733	119.96875	45492.906	4.6579437	3.1057417	4.3821936	2.6306024	11.313042	2.0287733	45492.906	4.6579437	3.1057417	13433.0	4.128173	0.9170535	5.3919916	0.19624014	5.756113	5.1768985	2.3440468	0.37645522	2.7662883	1.8939314	69.25	16.8966064453125	1.2277994886334445	4.6496825	1.6933017	10.016884	0.20854369	77.28972	16.36496	100.0	39.0	-1528.6539	469.4643	1672.0365	-1621.9271	-0.00048261508	-0.0021291366	0.35995996	-0.04565837	0.48260736	0.16187224	0.20199999	1.0	888.8069932460785	1228000
307	10.314473	1.3901174	12.762983	6.560507	5.459039	3.6367002	14.907542	2.0228539	121.870964	45662.137	4.6595564	3.1098642	5.459039	3.6367002	14.907542	2.0228539	45662.137	4.6595564	3.1098642	13464.0	4.129174	0.91697884	5.4377966	0.18492936	5.7338758	5.159621	2.3465314	0.2880103	2.7844162	1.929718	69.125	16.95581817626953	1.229318750815138	4.3778114	1.4842677	8.643004	0.17120932	77.241844	16.565899	100.0	37.826298	-1534.7128	460.9939	1677.1323	-1626.862	-0.00046803057	-0.009200809	0.124146484	-0.0583399	0.4679217	0.20795104	0.21974999	1.0	891.6141185760498	1232000
308	10.274201	2.6469426	16.260979	2.72132	4.3305936	3.0087943	13.339971	1.8362188	119.75	45800.72	4.6608725	3.1116734	4.3305936	3.0087943	13.339971	1.8362188	45800.72	4.6608725	3.1116734	13496.0	4.130205	0.9169101	5.507616	0.109045945	5.7294793	5.369979	2.4261494	0.2622824	2.7183008	1.9097123	69.625	17.016780853271484	1.230877405931239	4.7531776	1.6331079	10.639409	0.16203868	77.3727	17.088617	100.0	39.0	-1525.5497	535.92896	1682.2345	-1631.8031	-0.0004948601	-0.0005753692	0.3238601	-0.031534243	0.49476	0.12784429	0.18725	1.0	894.4299306869507	1236000
309	10.361249	2.3212671	14.6138735	5.574871	4.879722	3.120442	13.584069	1.897584	123.09375	45956.867	4.6623507	3.114664	4.879722	3.120442	13.584069	1.897584	45956.867	4.6623507	3.114664	13528.0	4.1312337	0.91684175	5.530349	0.1615649	5.8689046	5.263661	2.185568	0.19500655	2.541387	1.9424844	70.0	17.077783584594727	1.232431505729992	4.639169	1.7336568	9.913546	0.21556881	77.703995	17.91374	100.0	37.0	-1524.0675	510.94684	1686.0574	-1636.7135	-0.00048161298	0.0046921424	0.23990855	-0.027670253	0.48160544	0.06996767	0.18825	1.0	897.2352299690247	1240000
310	9.059547	3.5515842	15.315899	1.9201055	5.7741823	4.024757	16.275146	1.928266	118.5625	46141.64	4.664093	3.1195755	5.7741823	4.024757	16.275146	1.928266	46141.64	4.664093	3.1195755	13560.0	4.13226	0.91677374	5.493702	0.14445572	5.6719174	5.2867455	2.1077623	0.16947007	2.4122233	1.7823772	69.75	17.13955307006836	1.2339994930986293	4.7427635	1.5564951	10.764811	0.28655818	75.372025	17.924967	100.0	39.0	-1547.4446	494.6448	1692.3503	-1641.5969	-0.00053334236	-0.0137665905	0.7536208	-0.17340034	0.5333541	0.036817797	0.1865	1.0	900.0474770069122	1244000
